"tech_pypsa","geoid","county","build_year","retire_year","heat_rate","generator_id","reeds_ba","cap_gw","cap_gw_2030","cap_gw_2024","diff","cap_sum_2024","diff_per_county","cap_2030","fuel_type","ramp_limit_up","ramp_limit_down","dateout","p_nom","operating_year","generator_name","energy_capacity_mwh","longitude","latitude"
"solar","48097","Cooke County",2017,2047,NA,22846,"p63",0.0052,16.2976811727091,1.619,14.7,1.619,0.0472143298332304,52.4143298332304,"solar",NA,NA,2100,52.4143298332304,2017,"solar_22846",NA,-97.149,33.656
"solar","48097","Cooke County",2020,2050,NA,24079,"p63",0.059,16.2976811727091,1.619,14.7,1.619,0.535701050030883,594.701050030883,"solar",NA,NA,2100,594.701050030883,2020,"solar_24079",NA,-97.18,33.549
"solar","48099","Coryell County",2017,2047,NA,22050,"p63",0.0154,16.2976811727091,1.619,14.7,1.619,0.139827053736875,155.227053736875,"solar",NA,NA,2100,155.227053736875,2017,"solar_22050",NA,-97.845,31.115
"solar","48121","Denton County",2015,2045,NA,21642,"p63",0.002,16.2976811727091,1.619,14.7,1.619,0.0181593576281655,20.1593576281655,"solar",NA,NA,2100,20.1593576281655,2015,"solar_21642",NA,-96.979,33.271
"solar","48139","Ellis County",2021,2051,NA,25105,"p63",0.1347,16.2976811727091,1.619,14.7,1.619,1.22303273625695,1357.73273625695,"solar",NA,NA,2100,1357.73273625695,2021,"solar_25105",NA,-96.706,32.233
"solar","48145","Falls County",2017,2047,NA,22845,"p63",0.0053,16.2976811727091,1.619,14.7,1.619,0.0481222977146387,53.4222977146387,"solar",NA,NA,2100,53.4222977146387,2017,"solar_22845",NA,-96.877,31.287
"solar","48147","Fannin County",2021,2051,NA,24078,"p63",0.1236,16.2976811727091,1.619,14.7,1.619,1.12224830142063,1245.84830142063,"solar",NA,NA,2100,1245.84830142063,2021,"solar_24078",NA,-96.082,33.404
"solar","48147","Fannin County",2021,2051,NA,23780,"p63",0.0825,16.2976811727091,1.619,14.7,1.619,0.749073502161828,831.573502161828,"solar",NA,NA,2100,831.573502161828,2021,"solar_23780",NA,-96.146,33.5
"solar","48147","Fannin County",2017,2047,NA,22855,"p63",0.01,16.2976811727091,1.619,14.7,1.619,0.0907967881408277,100.796788140828,"solar",NA,NA,2100,100.796788140828,2017,"solar_22855",NA,-96.379,33.498
"solar","48181","Grayson County",2018,2048,NA,22952,"p63",0.005,16.2976811727091,1.619,14.7,1.619,0.0453983940704138,50.3983940704138,"solar",NA,NA,2100,50.3983940704138,2018,"solar_22952",NA,-96.627,33.619
"solar","48181","Grayson County",2017,2047,NA,22707,"p63",0.0053,16.2976811727091,1.619,14.7,1.619,0.0481222977146387,53.4222977146387,"solar",NA,NA,2100,53.4222977146387,2017,"solar_22707",NA,-96.69,33.614
"solar","48181","Grayson County",2017,2047,NA,22709,"p63",0.005,16.2976811727091,1.619,14.7,1.619,0.0453983940704138,50.3983940704138,"solar",NA,NA,2100,50.3983940704138,2017,"solar_22709",NA,-96.867,33.625
"solar","48181","Grayson County",2017,2047,NA,22708,"p63",0.005,16.2976811727091,1.619,14.7,1.619,0.0453983940704138,50.3983940704138,"solar",NA,NA,2100,50.3983940704138,2017,"solar_22708",NA,-96.869,33.617
"solar","48213","Henderson County",2022,2052,NA,25469,"p63",0.3338,16.2976811727091,1.619,14.7,1.619,3.03079678814083,3364.59678814083,"solar",NA,NA,2100,3364.59678814083,2022,"solar_25469",NA,-95.957,32.252
"solar","48217","Hill County",2017,2047,NA,24526,"p63",0.0099,16.2976811727091,1.619,14.7,1.619,0.0898888202594194,99.7888202594194,"solar",NA,NA,2100,99.7888202594194,2017,"solar_24526",NA,-97.35,32.05
"solar","48223","Hopkins County",2021,2051,NA,23789,"p63",0.0798,16.2976811727091,1.619,14.7,1.619,0.724558369363805,804.358369363805,"solar",NA,NA,2100,804.358369363805,2021,"solar_23789",NA,-95.622,33.1
"solar","48231","Hunt County",2018,2048,NA,23222,"p63",0.01,16.2976811727091,1.619,14.7,1.619,0.0907967881408277,100.796788140828,"solar",NA,NA,2100,100.796788140828,2018,"solar_23222",NA,-96.173,33.166
"solar","48231","Hunt County",2017,2047,NA,22862,"p63",0.01,16.2976811727091,1.619,14.7,1.619,0.0907967881408277,100.796788140828,"solar",NA,NA,2100,100.796788140828,2017,"solar_22862",NA,-96.24,33.161
"solar","48257","Kaufman County",2021,2051,NA,25221,"p63",0.1218,16.2976811727091,1.619,14.7,1.619,1.10590487955528,1227.70487955528,"solar",NA,NA,2100,1227.70487955528,2021,"solar_25221",NA,-96.429,32.533
"solar","48257","Kaufman County",2021,2051,NA,25222,"p63",0.0417,16.2976811727091,1.619,14.7,1.619,0.378622606547251,420.322606547251,"solar",NA,NA,2100,420.322606547251,2021,"solar_25222",NA,-96.429,32.533
"solar","48277","Lamar County",2020,2050,NA,24564,"p63",0.1985,16.2976811727091,1.619,14.7,1.619,1.80231624459543,2000.81624459543,"solar",NA,NA,2100,2000.81624459543,2020,"solar_24564",NA,-95.371,33.468
"solar","48277","Lamar County",2018,2048,NA,23157,"p63",0.01,16.2976811727091,1.619,14.7,1.619,0.0907967881408277,100.796788140828,"solar",NA,NA,2100,100.796788140828,2018,"solar_23157",NA,-95.391,33.633
"solar","48309","McLennan County",2019,2049,NA,24254,"p63",0.005,16.2976811727091,1.619,14.7,1.619,0.0453983940704138,50.3983940704138,"solar",NA,NA,2100,50.3983940704138,2019,"solar_24254",NA,-97.141,31.474
"solar","48309","McLennan County",2018,2048,NA,23225,"p63",0.01,16.2976811727091,1.619,14.7,1.619,0.0907967881408277,100.796788140828,"solar",NA,NA,2100,100.796788140828,2018,"solar_23225",NA,-97.261,31.291
"solar","48349","Navarro County",2021,2051,NA,25109,"p63",0.127,16.2976811727091,1.619,14.7,1.619,1.15311920938851,1280.11920938851,"solar",NA,NA,2100,1280.11920938851,2021,"solar_25109",NA,-96.585,32.067
"solar","48439","Tarrant County",2017,2047,NA,22573,"p63",0.0011,16.2976811727091,1.619,14.7,1.619,0.00998764669549104,11.087646695491,"solar",NA,NA,2100,11.087646695491,2017,"solar_22573",NA,-97.05,32.82
"solar","48467","Van Zandt County",2020,2050,NA,24080,"p63",0.018644,16.2976811727091,1.619,14.7,1.619,0.169281531809759,187.925531809759,"solar",NA,NA,2100,187.925531809759,2020,"solar_24080",NA,-95.716,32.474
"solar","48467","Van Zandt County",2020,2050,NA,24081,"p63",0.040356,16.2976811727091,1.619,14.7,1.619,0.366419518221124,406.775518221124,"solar",NA,NA,2100,406.775518221124,2020,"solar_24081",NA,-95.716,32.474
"solar","48467","Van Zandt County",2021,2051,NA,23776,"p63",0.1275,16.2976811727091,1.619,14.7,1.619,1.15765904879555,1285.15904879555,"solar",NA,NA,2100,1285.15904879555,2021,"solar_23776",NA,-95.955,32.474
"solar","48015","Austin County",2018,2048,NA,23218,"p64",0.01,12.809112139907,0.7813,12,0.7813,0.153590170229105,163.590170229105,"solar",NA,NA,2100,163.590170229105,2018,"solar_23218",NA,-96.077,29.631
"solar","48015","Austin County",2015,2045,NA,22813,"p64",0.0016,12.809112139907,0.7813,12,0.7813,0.0245744272366569,26.1744272366569,"solar",NA,NA,2100,26.1744272366569,2015,"solar_22813",NA,-96.16,29.741
"solar","48021","Bastrop County",2022,2052,NA,25549,"p64",0.0668,12.809112139907,0.7813,12,0.7813,1.02598233713042,1092.78233713042,"solar",NA,NA,2100,1092.78233713042,2022,"solar_25549",NA,-97.271,29.894
"solar","48021","Bastrop County",2022,2052,NA,25550,"p64",0.1669,12.809112139907,0.7813,12,0.7813,2.56341994112377,2730.31994112377,"solar",NA,NA,2100,2730.31994112377,2022,"solar_25550",NA,-97.271,29.894
"solar","48185","Grimes County",2021,2051,NA,26028,"p64",0.1752,12.809112139907,0.7813,12,0.7813,2.69089978241393,2866.09978241393,"solar",NA,NA,2100,2866.09978241393,2021,"solar_26028",NA,-96.064,30.712
"solar","48185","Grimes County",2021,2051,NA,26029,"p64",0.1752,12.809112139907,0.7813,12,0.7813,2.69089978241393,2866.09978241393,"solar",NA,NA,2100,2866.09978241393,2021,"solar_26029",NA,-96.064,30.712
"solar","48327","Menard County",2019,2049,NA,23223,"p64",0.0075,12.809112139907,0.7813,12,0.7813,0.115192627671829,122.692627671829,"solar",NA,NA,2100,122.692627671829,2019,"solar_23223",NA,-99.537,30.872
"solar","48385","Real County",2017,2047,NA,22489,"p64",0.0015,12.809112139907,0.7813,12,0.7813,0.0230385255343658,24.5385255343658,"solar",NA,NA,2100,24.5385255343658,2017,"solar_22489",NA,-99.762,29.681
"solar","48453","Travis County",2021,2051,NA,18528,"p64",0.144,12.809112139907,0.7813,12,0.7813,2.21169845129912,2355.69845129912,"solar",NA,NA,2100,2355.69845129912,2021,"solar_18528",NA,-97.461,30.421
"solar","48453","Travis County",2011,2041,NA,18589,"p64",0.03,12.809112139907,0.7813,12,0.7813,0.460770510687316,490.770510687316,"solar",NA,NA,2100,490.770510687316,2011,"solar_18589",NA,-97.509,30.238
"solar","48453","Travis County",2018,2048,NA,23045,"p64",0.0026,12.809112139907,0.7813,12,0.7813,0.0399334442595674,42.5334442595674,"solar",NA,NA,2100,42.5334442595674,2018,"solar_23045",NA,-97.685,30.266
"solar","48025","Bee County",2021,2051,NA,24565,"p65",0.0507,11.6203931712158,0.4218,11.2,0.4218,1.34623044096728,1396.93044096728,"solar",NA,NA,2100,1396.93044096728,2021,"solar_24565",NA,-97.89,28.431
"solar","48029","Bexar County",2016,2046,NA,21699,"p65",0.001,11.6203931712158,0.4218,11.2,0.4218,0.0265528686581318,27.5528686581318,"solar",NA,NA,2100,27.5528686581318,2016,"solar_21699",NA,-98.269,29.378
"solar","48029","Bexar County",2015,2045,NA,20364,"p65",0.0055,11.6203931712158,0.4218,11.2,0.4218,0.146040777619725,151.540777619725,"solar",NA,NA,2100,151.540777619725,2015,"solar_20364",NA,-98.297,29.479
"solar","48029","Bexar County",2014,2044,NA,19829,"p65",0.0044,11.6203931712158,0.4218,11.2,0.4218,0.11683262209578,121.23262209578,"solar",NA,NA,2100,121.23262209578,2014,"solar_19829",NA,-98.332,29.469
"solar","48029","Bexar County",2010,2040,NA,17872,"p65",0.0135,11.6203931712158,0.4218,11.2,0.4218,0.35846372688478,371.96372688478,"solar",NA,NA,2100,371.96372688478,2010,"solar_17872",NA,-98.4,29.304
"solar","48029","Bexar County",2012,2042,NA,19063,"p65",0.0099,11.6203931712158,0.4218,11.2,0.4218,0.262873399715505,272.773399715505,"solar",NA,NA,2100,272.773399715505,2012,"solar_19063",NA,-98.418,29.245
"solar","48029","Bexar County",2012,2042,NA,19084,"p65",0.0099,11.6203931712158,0.4218,11.2,0.4218,0.262873399715505,272.773399715505,"solar",NA,NA,2100,272.773399715505,2012,"solar_19084",NA,-98.418,29.245
"solar","48029","Bexar County",2013,2043,NA,19584,"p65",0.034,11.6203931712158,0.4218,11.2,0.4218,0.902797534376482,936.797534376482,"solar",NA,NA,2100,936.797534376482,2013,"solar_19584",NA,-98.445,29.272
"solar","48029","Bexar County",2016,2046,NA,19585,"p65",8e-04,11.6203931712158,0.4218,11.2,0.4218,0.0212422949265055,22.0422949265054,"solar",NA,NA,2100,22.0422949265054,2016,"solar_19585",NA,-98.445,29.272
"solar","48029","Bexar County",2019,2049,NA,23881,"p65",0.005,11.6203931712158,0.4218,11.2,0.4218,0.132764343290659,137.764343290659,"solar",NA,NA,2100,137.764343290659,2019,"solar_23881",NA,-98.618,29.434
"solar","48029","Bexar County",2012,2042,NA,19045,"p65",0.0056,11.6203931712158,0.4218,11.2,0.4218,0.148696064485538,154.296064485538,"solar",NA,NA,2100,154.296064485538,2012,"solar_19045",NA,-98.669,29.222
"solar","48029","Bexar County",2012,2042,NA,19046,"p65",0.005,11.6203931712158,0.4218,11.2,0.4218,0.132764343290659,137.764343290659,"solar",NA,NA,2100,137.764343290659,2012,"solar_19046",NA,-98.669,29.222
"solar","48047","Brooks County",2019,2049,NA,25580,"p65",0.0095,11.6203931712158,0.4218,11.2,0.4218,0.252252252252252,261.752252252252,"solar",NA,NA,2100,261.752252252252,2019,"solar_25580",NA,-98.233,26.889
"solar","48131","Duval County",2019,2049,NA,24340,"p65",0.01,11.6203931712158,0.4218,11.2,0.4218,0.265528686581318,275.528686581318,"solar",NA,NA,2100,275.528686581318,2019,"solar_24340",NA,-98.835,27.422
"solar","48163","Frio County",2021,2051,NA,25552,"p65",0.13,11.6203931712158,0.4218,11.2,0.4218,3.45187292555714,3581.87292555714,"solar",NA,NA,2100,3581.87292555714,2021,"solar_25552",NA,-99.179,28.883
"solar","48255","Karnes County",2020,2050,NA,25416,"p65",0.01,11.6203931712158,0.4218,11.2,0.4218,0.265528686581318,275.528686581318,"solar",NA,NA,2100,275.528686581318,2020,"solar_25416",NA,-97.697,28.872
"solar","48463","Uvalde County",2015,2045,NA,20365,"p65",0.1,11.6203931712158,0.4218,11.2,0.4218,2.65528686581318,2755.28686581318,"solar",NA,NA,2100,2755.28686581318,2015,"solar_20365",NA,-99.716,29.217
"solar","48481","Wharton County",2019,2049,NA,23226,"p65",0.01,11.6203931712158,0.4218,11.2,0.4218,0.265528686581318,275.528686581318,"solar",NA,NA,2100,275.528686581318,2019,"solar_23226",NA,-96.023,29.205
"solar","48493","Wilson County",2021,2051,NA,26158,"p65",0.001,11.6203931712158,0.4218,11.2,0.4218,0.0265528686581318,27.5528686581318,"solar",NA,NA,2100,27.5528686581318,2021,"solar_26158",NA,-98.106,29.129
"solar","48493","Wilson County",2021,2051,NA,26160,"p65",0.001,11.6203931712158,0.4218,11.2,0.4218,0.0265528686581318,27.5528686581318,"solar",NA,NA,2100,27.5528686581318,2021,"solar_26160",NA,-98.107,29.128
"solar","48493","Wilson County",2021,2051,NA,26159,"p65",0.001,11.6203931712158,0.4218,11.2,0.4218,0.0265528686581318,27.5528686581318,"solar",NA,NA,2100,27.5528686581318,2021,"solar_26159",NA,-98.107,29.129
"solar","48493","Wilson County",2021,2051,NA,26161,"p65",0.001,11.6203931712158,0.4218,11.2,0.4218,0.0265528686581318,27.5528686581318,"solar",NA,NA,2100,27.5528686581318,2021,"solar_26161",NA,-98.193,29.134
"solar","48493","Wilson County",2021,2051,NA,26162,"p65",0.001,11.6203931712158,0.4218,11.2,0.4218,0.0265528686581318,27.5528686581318,"solar",NA,NA,2100,27.5528686581318,2021,"solar_26162",NA,-98.193,29.134
"solar","48493","Wilson County",2021,2051,NA,26155,"p65",0.001,11.6203931712158,0.4218,11.2,0.4218,0.0265528686581318,27.5528686581318,"solar",NA,NA,2100,27.5528686581318,2021,"solar_26155",NA,-98.251,29.22
"solar","48493","Wilson County",2021,2051,NA,26157,"p65",0.001,11.6203931712158,0.4218,11.2,0.4218,0.0265528686581318,27.5528686581318,"solar",NA,NA,2100,27.5528686581318,2021,"solar_26157",NA,-98.252,29.221
"solar","48039","Brazoria County",2020,2050,NA,24611,"p67",0.12,12.218373822047,0.13,12.1,0.13,11.1692307692308,11289.2307692308,"solar",NA,NA,2100,11289.2307692308,2020,"solar_24611",NA,-95.658,29.242
"solar","48157","Fort Bend County",2018,2048,NA,23219,"p67",0.01,12.218373822047,0.13,12.1,0.13,0.930769230769231,940.769230769231,"solar",NA,NA,2100,940.769230769231,2018,"solar_23219",NA,-95.97,29.537
"onwind","48065","Carson",2014,NA,NA,26215,"s150",0.62029,0,2.64802,-2.6,2.64802,-0.609041472496431,11.2485275035686,NA,NA,NA,2100,11.2485275035686,2014,"onwind_26215",NA,-101.354267432588,35.4037540569146
"onwind","48065","Carson",2015,NA,NA,26222,"s150",0.15,0,2.64802,-2.6,2.64802,-0.147279854381764,2.7201456182355,NA,NA,NA,2100,2.7201456182355,2015,"onwind_26222",NA,-101.354267432588,35.4037540569146
"onwind","48065","Carson",2016,NA,NA,26235,"s150",0.20048,0,2.64802,-2.6,2.64802,-0.196844434709708,3.63556529029235,NA,NA,NA,2100,3.63556529029235,2016,"onwind_26235",NA,-101.354267432588,35.4037540569146
"onwind","48117","Deaf Smith",2015,NA,NA,26226,"s150",0.4996,0,2.64802,-2.6,2.64802,-0.490540101660864,9.0598983391364,NA,NA,NA,2100,9.0598983391364,2015,"onwind_26226",NA,-102.605251855634,34.965550980095
"onwind","48129","Donley",2017,NA,NA,26244,"s150",0.174,0,2.64802,-2.6,2.64802,-0.170844631082847,3.15536891715318,NA,NA,NA,2100,3.15536891715318,2017,"onwind_26244",NA,-100.814026053201,34.9652309424337
"onwind","48179","Gray",2014,NA,NA,26216,"s150",0.2886,0,2.64802,-2.6,2.64802,-0.283366439830515,5.23356016948512,NA,NA,NA,2100,5.23356016948512,2014,"onwind_26216",NA,-100.812922355239,35.40092949641
"onwind","48359","Oldham",2014,NA,NA,26218,"s150",0.16095,0,2.64802,-2.6,2.64802,-0.158031283751633,2.9187162483667,NA,NA,NA,2100,2.9187162483667,2014,"onwind_26218",NA,-102.602749707114,35.4048456383382
"onwind","48359","Oldham",2015,NA,NA,26231,"s150",0.194,0,2.64802,-2.6,2.64802,-0.190481945000415,3.51805499958457,NA,NA,NA,2100,3.51805499958457,2015,"onwind_26231",NA,-102.602749707114,35.4048456383382
"onwind","48359","Oldham",2019,NA,NA,26265,"s150",0.2101,0,2.64802,-2.6,2.64802,-0.206289982704058,3.81001729594185,NA,NA,NA,2100,3.81001729594185,2019,"onwind_26265",NA,-102.602749707114,35.4048456383382
"onwind","48381","Randall",2020,NA,NA,26276,"s150",0.15,0,2.64802,-2.6,2.64802,-0.147279854381764,2.7201456182355,NA,NA,NA,2100,2.7201456182355,2020,"onwind_26276",NA,-101.897147493978,34.9659041434225
"onwind","48371","Pecos",2001,NA,NA,26163,"s163",0.2695,0.6922,0.4015,0.3,0.4015,0.201369863013699,470.869863013699,NA,NA,NA,2100,470.869863013699,2001,"onwind_26163",NA,-102.723405884255,30.7808895296666
"onwind","48371","Pecos",2011,NA,NA,26203,"s163",0.132,0.6922,0.4015,0.3,0.4015,0.0986301369863014,230.630136986301,NA,NA,NA,2100,230.630136986301,2011,"onwind_26203",NA,-102.723405884255,30.7808895296666
"onwind","48003","Andrews",2021,NA,NA,26279,"s164",0.1607,3.284,2.15546,1.1,2.15546,0.082010336540692,242.710336540692,NA,NA,NA,2100,242.710336540692,2021,"onwind_26279",NA,-102.637649910906,32.305067295692
"onwind","48173","Glasscock",2007,NA,NA,26174,"s164",0.1242,3.284,2.15546,1.1,2.15546,0.0633832221428373,187.583222142837,NA,NA,NA,2100,187.583222142837,2007,"onwind_26174",NA,-101.520769812005,31.869477410193
"onwind","48173","Glasscock",2008,NA,NA,26184,"s164",0.09,3.284,2.15546,1.1,2.15546,0.045929871117998,135.929871117998,NA,NA,NA,2100,135.929871117998,2008,"onwind_26184",NA,-101.520769812005,31.869477410193
"onwind","48173","Glasscock",2015,NA,NA,26228,"s164",0.20725,3.284,2.15546,1.1,2.15546,0.105766286546723,313.016286546723,NA,NA,NA,2100,313.016286546723,2015,"onwind_26228",NA,-101.520769812005,31.869477410193
"onwind","48173","Glasscock",2018,NA,NA,26255,"s164",0.1966,3.284,2.15546,1.1,2.15546,0.10033125179776,296.93125179776,NA,NA,NA,2100,296.93125179776,2018,"onwind_26255",NA,-101.520769812005,31.869477410193
"onwind","48173","Glasscock",2022,NA,NA,26298,"s164",0.1621,3.284,2.15546,1.1,2.15546,0.0827248012025276,244.824801202528,NA,NA,NA,2100,244.824801202528,2022,"onwind_26298",NA,-101.520769812005,31.869477410193
"onwind","48173","Glasscock",2023,NA,NA,26320,"s164",0.4634,3.284,2.15546,1.1,2.15546,0.236487803067559,699.887803067559,NA,NA,NA,2100,699.887803067559,2023,"onwind_26320",NA,-101.520769812005,31.869477410193
"onwind","48317","Martin",2008,NA,NA,26186,"s164",0.1236,3.284,2.15546,1.1,2.15546,0.0630770230020506,186.677023002051,NA,NA,NA,2100,186.677023002051,2008,"onwind_26186",NA,-101.951346222884,32.3060515721949
"onwind","48383","Reagan",2018,NA,NA,26260,"s164",0.3,3.284,2.15546,1.1,2.15546,0.153099570393327,453.099570393327,NA,NA,NA,2100,453.099570393327,2018,"onwind_26260",NA,-101.523271083261,31.3660287588973
"onwind","48461","Upton",2023,NA,NA,26327,"s164",0.175,3.284,2.15546,1.1,2.15546,0.0893080827294406,264.308082729441,NA,NA,NA,2100,264.308082729441,2023,"onwind_26327",NA,-102.042871376058,31.3686187823975
"onwind","48495","Winkler",2009,NA,NA,26195,"s164",0.15261,3.284,2.15546,1.1,2.15546,0.0778817514590853,230.491751459085,NA,NA,NA,2100,230.491751459085,2009,"onwind_26195",NA,-103.048498106122,31.8500435540749
"onwind","48023","Baylor",2015,NA,NA,26219,"s165",0.3,11.201232,10.59787,0.6,10.59787,0.0169845450076289,316.984545007629,NA,NA,NA,2100,316.984545007629,2015,"onwind_26219",NA,-99.2135536960137,33.6164952405144
"onwind","48023","Baylor",2019,NA,NA,26261,"s165",0.03024,11.201232,10.59787,0.6,10.59787,0.00171204213676899,31.952042136769,NA,NA,NA,2100,31.952042136769,2019,"onwind_26261",NA,-99.2135536960137,33.6164952405144
"onwind","48033","Borden",2006,NA,NA,26169,"s165",0.0896,11.201232,10.59787,0.6,10.59787,0.0050727174422785,94.6727174422785,NA,NA,NA,2100,94.6727174422785,2006,"onwind_26169",NA,-101.431640757019,32.7436740361934
"onwind","48033","Borden",2009,NA,NA,26191,"s165",0.18,11.201232,10.59787,0.6,10.59787,0.0101907270045773,190.190727004577,NA,NA,NA,2100,190.190727004577,2009,"onwind_26191",NA,-101.431640757019,32.7436740361934
"onwind","48033","Borden",2014,NA,NA,26214,"s165",0.21382,11.201232,10.59787,0.6,10.59787,0.0121054513784374,225.925451378437,NA,NA,NA,2100,225.925451378437,2014,"onwind_26214",NA,-101.431640757019,32.7436740361934
"onwind","48033","Borden",2015,NA,NA,26220,"s165",0.16652,11.201232,10.59787,0.6,10.59787,0.00942755478223454,175.947554782235,NA,NA,NA,2100,175.947554782235,2015,"onwind_26220",NA,-101.431640757019,32.7436740361934
"onwind","48033","Borden",2020,NA,NA,26271,"s165",0.158,11.201232,10.59787,0.6,10.59787,0.00894519370401788,166.945193704018,NA,NA,NA,2100,166.945193704018,2020,"onwind_26271",NA,-101.431640757019,32.7436740361934
"onwind","48045","Briscoe",2015,NA,NA,26221,"s165",0.14985,11.201232,10.59787,0.6,10.59787,0.00848378023131063,158.333780231311,NA,NA,NA,2100,158.333780231311,2015,"onwind_26221",NA,-101.208495750467,34.530263276003
"onwind","48115","Dawson",2015,NA,NA,26225,"s165",0.21122,11.201232,10.59787,0.6,10.59787,0.0119582519883712,223.178251988371,NA,NA,NA,2100,223.178251988371,2015,"onwind_26225",NA,-101.947711127544,32.7425909796532
"onwind","48125","Dickens",2008,NA,NA,26182,"s165",0.15,11.201232,10.59787,0.6,10.59787,0.00849227250381445,158.492272503814,NA,NA,NA,2100,158.492272503814,2008,"onwind_26182",NA,-100.778884555857,33.6162574579203
"onwind","48125","Dickens",2016,NA,NA,26236,"s165",0.25726,11.201232,10.59787,0.6,10.59787,0.014564813495542,271.824813495542,NA,NA,NA,2100,271.824813495542,2016,"onwind_26236",NA,-100.778884555857,33.6162574579203
"onwind","48151","Fisher",2021,NA,NA,26283,"s165",0.2502,11.201232,10.59787,0.6,10.59787,0.0141651105363625,264.365110536362,NA,NA,NA,2100,264.365110536362,2021,"onwind_26283",NA,-100.401922908097,32.7428439699014
"onwind","48151","Fisher",2023,NA,NA,26318,"s165",0.8378,11.201232,10.59787,0.6,10.59787,0.0474321726913049,885.232172691305,NA,NA,NA,2100,885.232172691305,2023,"onwind_26318",NA,-100.401922908097,32.7428439699014
"onwind","48155","Foard",2019,NA,NA,26262,"s165",0.35028,11.201232,10.59787,0.6,10.59787,0.0198311547509075,370.111154750907,NA,NA,NA,2100,370.111154750907,2019,"onwind_26262",NA,-99.7778007826724,33.9748005198243
"onwind","48155","Foard",2023,NA,NA,26319,"s165",0.2002,11.201232,10.59787,0.6,10.59787,0.011334353035091,211.534353035091,NA,NA,NA,2100,211.534353035091,2023,"onwind_26319",NA,-99.7778007826724,33.9748005198243
"onwind","48207","Haskell",2017,NA,NA,26247,"s165",0.4865,11.201232,10.59787,0.6,10.59787,0.0275432704873715,514.043270487372,NA,NA,NA,2100,514.043270487372,2017,"onwind_26247",NA,-99.7303609869368,33.178266857954
"onwind","48207","Haskell",2023,NA,NA,26321,"s165",0.3013,11.201232,10.59787,0.6,10.59787,0.017058144702662,318.358144702662,NA,NA,NA,2100,318.358144702662,2023,"onwind_26321",NA,-99.7303609869368,33.178266857954
"onwind","48227","Howard",1999,NA,NA,26161,"s165",0.03432,11.201232,10.59787,0.6,10.59787,0.00194303194887275,36.2630319488727,NA,NA,NA,2100,36.2630319488727,1999,"onwind_26161",NA,-101.435644737651,32.3062623592556
"onwind","48227","Howard",2008,NA,NA,26185,"s165",0.3232,11.201232,10.59787,0.6,10.59787,0.0182980164882189,341.498016488219,NA,NA,NA,2100,341.498016488219,2008,"onwind_26185",NA,-101.435644737651,32.3062623592556
"onwind","48227","Howard",2016,NA,NA,26239,"s165",0.11993,11.201232,10.59787,0.6,10.59787,0.00678985494254978,126.71985494255,NA,NA,NA,2100,126.71985494255,2016,"onwind_26239",NA,-101.435644737651,32.3062623592556
"onwind","48227","Howard",2019,NA,NA,26263,"s165",0.1155,11.201232,10.59787,0.6,10.59787,0.00653904982793712,122.039049827937,NA,NA,NA,2100,122.039049827937,2019,"onwind_26263",NA,-101.435644737651,32.3062623592556
"onwind","48227","Howard",2022,NA,NA,26300,"s165",0.21546,11.201232,10.59787,0.6,10.59787,0.0121983002244791,227.658300224479,NA,NA,NA,2100,227.658300224479,2022,"onwind_26300",NA,-101.435644737651,32.3062623592556
"onwind","48263","Kent",2012,NA,NA,26206,"s165",0.03,11.201232,10.59787,0.6,10.59787,0.00169845450076289,31.6984545007629,NA,NA,NA,2100,31.6984545007629,2012,"onwind_26206",NA,-100.778090175524,33.1810693455115
"onwind","48275","Knox",2021,NA,NA,26287,"s165",0.4684,11.201232,10.59787,0.6,10.59787,0.0265185362719112,494.918536271911,NA,NA,NA,2100,494.918536271911,2021,"onwind_26287",NA,-99.7413585269432,33.606129670794
"onwind","48275","Knox",2022,NA,NA,26301,"s165",0.336,11.201232,10.59787,0.6,10.59787,0.0190226904085444,355.022690408544,NA,NA,NA,2100,355.022690408544,2022,"onwind_26301",NA,-99.7413585269432,33.606129670794
"onwind","48335","Mitchell",2010,NA,NA,26196,"s165",0.099,11.201232,10.59787,0.6,10.59787,0.00560489985251753,104.604899852518,NA,NA,NA,2100,104.604899852518,2010,"onwind_26196",NA,-100.921204656582,32.3062636301566
"onwind","48335","Mitchell",2011,NA,NA,26201,"s165",0.0495,11.201232,10.59787,0.6,10.59787,0.00280244992625877,52.3024499262588,NA,NA,NA,2100,52.3024499262588,2011,"onwind_26201",NA,-100.921204656582,32.3062636301566
"onwind","48353","Nolan",2001,NA,NA,26162,"s165",0.03825,11.201232,10.59787,0.6,10.59787,0.00216552948847268,40.4155294884727,NA,NA,NA,2100,40.4155294884727,2001,"onwind_26162",NA,-100.406168909922,32.3037386890361
"onwind","48353","Nolan",2003,NA,NA,26164,"s165",0.0375,11.201232,10.59787,0.6,10.59787,0.00212306812595361,39.6230681259536,NA,NA,NA,2100,39.6230681259536,2003,"onwind_26164",NA,-100.406168909922,32.3037386890361
"onwind","48353","Nolan",2004,NA,NA,26167,"s165",0.1053,11.201232,10.59787,0.6,10.59787,0.00596157529767774,111.261575297678,NA,NA,NA,2100,111.261575297678,2004,"onwind_26167",NA,-100.406168909922,32.3037386890361
