"GENERATORLIST"
"Note!!! Please add ' at the beginning of generator ID as a special indicatorof text type."
"GeneratorKey","Name","Bus ID","Bus Name","Bus KV","Unit ID","Generator TypeID","SubType","Long ID","Long Name","ServiceStatus","Commission Date","Retirement Date","DevStatus","Area Name","Region Name","MinCap(MW)","MaxCap(MW)","InitialDispatch(MW)","Save To Binary","State","County","City","Zipcode","FuelType","Technology","BTM","InternalID","EconomicPMin","EconomicPMax"
"17940","Sawtelle1HY0.64","26543","ATW D  M","34.5","'X0","2","Hydro","7077_1","McSwain-1",#TRUE#,#1986-06-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0",".64","0","YES","CA","LA County","NA","EC","Water","N/A",#FALSE#,"NA","0",".64"
"17941","Yuma Axis1ST86.7","21071","YUCCAGEN","13.8","'1","1","ST-NatGas","120_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1959-04-01#,#2050-12-31#,"Existing","IID","CA_IID","17.34","86.7","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","28.89711","86.7"
"17943","Goodsprings Waste Heat RecoverHR1ST7.5","18159","GOODSPTP","69","'X1","1","ST-NatGas","57684_HR1","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2010-11-01#,#2050-12-31#,"Existing","NEVP","SW_NVE","1.5","7.5","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","7.5","7.5"
"17944","Waste Management Lockwood LFGT1IC1.6","64057","GREGSTRT","120","'X1","1","ICE-NatGas","57166_GEN1","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2012-04-01#,#2050-12-31#,"Existing","SPPC","SW_NVE",".32","1.6","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1.6","1.6"
"17945","Waste Management Lockwood LFGT2IC1.6","64057","GREGSTRT","120","'X2","1","ICE-NatGas","57166_GEN2","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2012-04-01#,#2050-12-31#,"Existing","SPPC","SW_NVE",".32","1.6","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1.6","1.6"
"17946","Kennecott Refinery1ST7.54","66600","UPP","44.3","'X0","1","ST-NatGas","56163_n/a","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2012-04-01#,#2022-12-31#,"Existing","PAUT","BS_PACE","1.508","7.54","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","7.54","7.54"
"17947","Kennecott Smelter1ST31.8","67222","MAGNA","138","'X0","1","ST-NatGas","56163_n/a","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2012-04-01#,#2022-12-31#,"Existing","PAUT","BS_PACE","6.36","31.8","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","10.59894","31.8"
"17949","Wasatch Integrated Waste Manag1ST1.6","65501","ELAYTON","138","'X0","1","ST-NatGas","55302_1","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1980-07-01#,#2050-12-31#,"Existing","PAUT","BS_PACE",".32","1.6","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1.6","1.6"
"17950","Veyo Waste Heat Generator1OT9.5","66274","REDBUTTE","138","'X0","1","ST-Other","60421_WHR1","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2016-05-01#,#2050-12-31#,"Existing","PAUT","BS_PACE","1.9","9.5","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","9.5","9.5"
"17951","LANL TA-31GT45","13306","LA-MPF","115","'X0","1","CT-NatGas-Aero","6574_X","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2024-07-01#,#2050-12-31#,"Future-Planned","PNM","SW_PNM","9","45","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","14.9985","45"
"17952","TNGG #11GT29.7","78537","TNGG_A","13.8","'G1","1","CT-NatGas-Aero","3989_A1","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2023-01-20#,#2050-12-31#,"Future-Planned","PSCO","RM_PSCO","5.94","29.7","0","YES","BC","NA","NA","T2","NG","Industrial",#FALSE#,"NA","14.85","29.7"
"17953","TNGG #22GT29.7","78537","TNGG_A","13.8","'G2","1","CT-NatGas-Aero","3989_A2","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2023-01-26#,#2050-12-31#,"Future-Planned","PSCO","RM_PSCO","5.94","29.7","0","YES","BC","NA","NA","T2","NG","Industrial",#FALSE#,"NA","14.85","29.7"
"17954","TNGG #33GT29.7","78538","TNGG_B","13.8","'G2","1","CT-NatGas-Aero","3989_A3","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2023-02-03#,#2050-12-31#,"Future-Planned","PSCO","RM_PSCO","5.94","29.7","0","YES","BC","NA","NA","T2","NG","Industrial",#FALSE#,"NA","14.85","29.7"
"17955","TNGG #44GT29.7","78538","TNGG_B","13.8","'G1","1","CT-NatGas-Aero","3989_A4","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2023-02-09#,#2050-12-31#,"Future-Planned","PSCO","RM_PSCO","5.94","29.7","0","YES","BC","NA","NA","T2","NG","Industrial",#FALSE#,"NA","14.85","29.7"
"17956","TNGG #55GT29.7","78543","TNGG_FC","13.8","'G1","1","CT-NatGas-Aero","3989_A5","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2023-02-17#,#2050-12-31#,"Future-Planned","PSCO","RM_PSCO","5.94","29.7","0","YES","BC","NA","NA","T2","NG","Industrial",#FALSE#,"NA","14.85","29.7"
"17957","TNGG #66GT29.7","78544","TNGG_FC2","13.8","'G2","1","CT-NatGas-Aero","3989_A6","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2023-02-24#,#2050-12-31#,"Future-Planned","PSCO","RM_PSCO","5.94","29.7","0","YES","BC","NA","NA","T2","NG","Industrial",#FALSE#,"NA","14.85","29.7"
"17958","Holly1IC0.68","70560","LAMAR_DC","230","'X1","1","ICE-NatGas","502_EMD","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1991-12-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".136",".68","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA",".68",".68"
"17959","Holly2IC0.4","70560","LAMAR_DC","230","'X2","1","ICE-NatGas","502_5","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1997-03-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".08",".4","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA",".4",".4"
"17960","Holly3IC1.8","70560","LAMAR_DC","230","'X3","1","ICE-NatGas","502_CAT","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2002-09-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".36","1.8","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1.8","1.8"
"17961","Las Animas5IC1","70247","LAJUNTAT","115","'X5","1","ICE-NatGas","507_4","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1950-12-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".2","1","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1","1"
"17962","Las Animas6IC1","70247","LAJUNTAT","115","'X6","1","ICE-NatGas","507_5","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1950-12-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".2","1","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1","1"
"17963","Las Animas7IC3","70247","LAJUNTAT","115","'X7","1","ICE-NatGas","507_6","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1967-03-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".6","3","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","3","3"
"17964","Springfield1IC1.2","70452","VILAS","115","'X1","1","ICE-NatGas","8100_1","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1966-12-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".24","1.2","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1.2","1.2"
"17965","Springfield2IC0.2","70452","VILAS","115","'X2","1","ICE-NatGas","8100_2","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1945-12-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".04",".2","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA",".2",".2"
"17966","Springfield3IC0.5","70452","VILAS","115","'X3","1","ICE-NatGas","8100_IC4","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1953-12-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".1",".5","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA",".5",".5"
"17967","Springfield4IC0.8","70452","VILAS","115","'X4","1","ICE-NatGas","8100_IC5","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1962-12-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".16",".8","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA",".8",".8"
"17968","Trinidad5IC1.8","70068","BURROCYN","115","'X5","1","ICE-NatGas","511_5","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1999-01-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".36","1.8","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1.8","1.8"
"17969","Trinidad6IC1.8","70068","BURROCYN","115","'X6","1","ICE-NatGas","511_6","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1999-01-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".36","1.8","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1.8","1.8"
"17970","Trinidad7IC1.8","70068","BURROCYN","115","'X7","1","ICE-NatGas","511_7","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1999-01-01#,#2050-12-31#,"Existing","PSCO","RM_PSCO",".36","1.8","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","1.8","1.8"
"17971","Gas (Peaking)1GT33","15201","AGUAFRIA","230","'X1","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2022-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","6.6","33","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","10.9989","33"
"17972","Gas (Peaking)2GT33","15201","AGUAFRIA","230","'X2","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2022-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","6.6","33","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","10.9989","33"
"17973","Gas (Peaking)3GT33","15235","DBG","230","'X1","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2022-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","6.6","33","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","10.9989","33"
"17974","Gas (Peaking)4GT33","15235","DBG","230","'X2","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2022-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","6.6","33","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","10.9989","33"
"17975","Gas (Peaking)5GT50","15080","PINAL_C","500","'X0","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2025-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17976","Gas (Peaking)6GT50","15080","PINAL_C","500","'X1","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2025-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17977","Gas (Peaking)7GT50","15080","PINAL_C","500","'X2","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2025-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17978","Gas (Peaking)8GT50","15080","PINAL_C","500","'X3","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2025-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17979","Gas (Peaking)9GT50","15080","PINAL_C","500","'X4","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2025-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17980","Gas (Peaking)10GT50","15080","PINAL_C","500","'X5","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2025-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17981","Gas (Peaking)11GT50","15080","PINAL_C","500","'X6","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2025-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17982","Gas (Peaking)12GT50","15080","PINAL_C","500","'X7","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2025-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17983","Gas (Peaking)13GT50","15080","PINAL_C","500","'X8","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2026-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17984","Gas (Peaking)14GT50","15080","PINAL_C","500","'X9","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2026-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17985","Gas (Peaking)15GT50","15080","PINAL_C","500","'XA","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2026-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17986","Gas (Peaking)16GT50","15080","PINAL_C","500","'XB","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2026-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17987","Gas (Peaking)17GT50","15080","PINAL_C","500","'XC","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2026-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17988","Gas (Peaking)18GT50","15080","PINAL_C","500","'XD","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2026-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17989","Gas (Peaking)19GT50","15080","PINAL_C","500","'XE","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2026-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17990","Gas (Peaking)20GT50","15080","PINAL_C","500","'XF","1","CT-NatGas-Aero","_","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2026-05-01#,#2050-12-31#,"Future-Planned","SRP","SW_SRP","10","50","0","YES","BC","NA","NA","T3","NG","Industrial",#FALSE#,"NA","16.665","50"
"17991","Kimball6IC3.9","73179","SIDNEY","115","'X1","1","ICE-NatGas","2248_6","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#1973-12-01#,#2050-12-31#,"Existing","WACM","RM_WACM",".78","3.9","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","3.9","3.9"
"17992","Ormat REG @ Peetz1OT3.7","73579","SPRNGCAN","230","'X1","1","ST-Other","57134_1","Island Cogen-1_Island Cogen-1_IPP-ICG",#TRUE#,#2009-03-01#,#2050-12-31#,"Existing","WACM","RM_WACM",".74","3.7","0","YES","BC","NA","NA","EC","NG","Industrial",#FALSE#,"NA","3.7","3.7"
"17993","eReserve2 Buffalo Creek (ERV2)","54200","UNDRWD7","138","'X0","3","Battery Storage","AB-AESO-ERV2","eReserve2 Buffalo Creek (ERV2)",#TRUE#,#2021-10-01#,#2050-12-31#,"Existing","AESO","AB_AESO","-20","20","0","YES","AB","NA","NA","NA","MWH","Battery Storage",#FALSE#,"NA","0","20"
"17994","Suncor Base Plant Cogen 1","55236","MUSKEG1","240","'X0","1","CT-NatGas-Industrial","AB-N/A-N/A","Suncor Base Plant Cogen 1",#TRUE#,#2024-12-31#,#2050-12-31#,"Future-Conceptual","AESO","AB_AESO","180","403","0","YES","AB","NA","NA","NA","NG","Industrial",#FALSE#,"NA","180","403"
"17995","Suncor Base Plant Cogen 2","55601","THICKWD1","500","'X0","1","CT-NatGas-Industrial","AB-N/A-N/A","Suncor Base Plant Cogen 2",#TRUE#,#2024-12-31#,#2050-12-31#,"Future-Conceptual","AESO","AB_AESO","180","403","0","YES","AB","NA","NA","NA","NG","Industrial",#FALSE#,"NA","180","403"
"17996","Travers Solar Phase 2","55276","S-SHINE1","240","'X0","4","SolarPV-Tracking","AB-AESO-TVS2","Travers Solar Phase 2",#TRUE#,#2022-08-01#,#2050-12-31#,"Under Construction","AESO","AB_AESO","0","65","0","YES","AB","Vulcan","Lomond","T1","Solar","Tracking",#FALSE#,"NA","0","65"
"17997","Jenner Wind Power Project 3","86005","APFWG Bus",".6","'X0","4","WT-Onshore","AB-N/A-N/A","Jenner Wind Power Project 3",#TRUE#,#2022-06-30#,#2050-12-31#,"Under Construction","AESO","AB_AESO","4.5","106","0","YES","AB","NA","NA","T1","Wind","Onshore",#FALSE#,"NA","0","106"
"17998","Heartland Petrochemical (HRT1)","55125","HORMIN1","240","'X0","1","CT-NatGas-Industrial","AB-N/A-N/A","Heartland Petrochemical (HRT1)",#TRUE#,#2021-11-30#,#2050-12-31#,"Existing","AESO","AB_AESO","69","116","0","YES","AB","NA","NA","NA","NG","Industrial",#FALSE#,"NA","69","116"
"17999","Primrose East 641S Gas","54144","ALGAR  7","138","'X0","1","CT-NatGas-Industrial","AB-N/A-N/A","Primrose East 641S Gas",#TRUE#,#2022-08-01#,#2050-12-31#,"Under Construction","AESO","AB_AESO","16.8","32","0","YES","AB","NA","NA","NA","NG","Industrial",#FALSE#,"NA","16.8","32"
"18000","Ethel Lake 717S DER Wasteheat","55202","RUTH LA7","138","'X0","1","ST-WasteHeat","AB-N/A-N/A","Ethel Lake 717S DER Wasteheat",#TRUE#,#2022-08-01#,#2050-12-31#,"Under Construction","AESO","AB_AESO","8.55","19","0","NO","AB","NA","NA","NA","N/A","N/A",#FALSE#,"NA","8.55","19"
"18001","South Edmonton Terminal (SET1)","55006","GERMAIN1","138","'X0","1","CT-NatGas-Industrial","AB-N/A-N/A","South Edmonton Terminal (SET1)",#TRUE#,#2021-03-01#,#2050-12-31#,"Existing","AESO","AB_AESO","8.75","20","0","YES","AB","NA","NA","NA","NG","Industrial",#FALSE#,"NA","8.75","20"
"18002","Whitla (WHT2)","86008","APFWG Bus",".6","'X0","4","WT-Onshore","AB-N/A-N/A","Whitla (WHT2)",#TRUE#,#2021-09-15#,#2050-12-31#,"Existing","AESO","AB_AESO","0","151","0","YES","AB","NA","NA","NA","Wind","Onshore",#FALSE#,"NA","0","151"
"18003","Tropico Solar Big Beau","24260","WINDSTAR1","230","'X1","4","SolarPV-NonTracking","_","2032ADS",#TRUE#,#2022-06-01#,#2050-12-31#,"Existing","CISC","CA_CISO","0","58","0","YES","CA","Kern","NA","1","Electricity","N/A",#FALSE#,"NA","0","58"
"18004","Sandrini Sol 1","86100","APFWG Bus",".6","'X0","4","SolarPV-NonTracking","CA-","Sandrini Sol 1",#TRUE#,#2023-03-01#,#2050-12-31#,"Future-Planned","CIPV","CA_CISO","0","100","0","YES","CA","Kern","NA","NA","Solar","Tracking",#FALSE#,"NA","0","100"
"18005","Westlands Solar Farm PV 1","34639","WESTLNDS",".48","'1","4","SolarPV-NonTracking","CA-58616-WSF1","Westlands Solar Farm PV 1",#TRUE#,#2014-02-14#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","18","0","YES","CA","Fresno","NA","NA","Solar","Tracking",#FALSE#,"NA","0","18"
"18006","Westlands Solar Blue","86110","APFWG Bus",".6","'X1","4","SolarPV-NonTracking","CA-","Westlands Solar Blue",#TRUE#,#2023-03-30#,#2050-12-31#,"Future-Planned","CIPV","CA_CISO","0","250","0","YES","CA","Fresno","NA","NA","Solar","Tracking",#FALSE#,"NA","0","250"
"18007","California Flats Solar Battery","30904","CALFLATS-STH","230","'X0","3","Battery Storage","_","California Flats Solar Battery",#TRUE#,#2021-08-31#,#2050-12-31#,"Under Construction","CIPV","CA_CISO","-60","60","0","YES","CA","Monterey","NA","T1","Electricity","Battery Storage",#FALSE#,"NA","0","60"
"18008","RE Tranquillity BESS","30792","TRANQLTYSS","230","'X0","3","Battery Storage","_","RE Tranquillity BESS",#TRUE#,#2021-11-12#,#2050-12-31#,"Under Construction","CIPV","CA_CISO","-33","33","0","YES","CA","0","NA","T1","Electricity","Battery Storage",#FALSE#,"NA","0","33"
"18009","Slate Solar PV","30879","HENTAP1","230","'X1","4","SolarPV-NonTracking","_","Slate Solar PV",#TRUE#,#2021-11-12#,#2050-12-31#,"Existing","CIPV","CA_CISO","0","299.5","0","YES","CA","Kings","NA","NA","Solar","NonTracking",#FALSE#,"NA","0","299.5"
"18011","255S Vulcan Faribault Farms","55292","MEAD_144","138","'X0","4","SolarPV-Tracking","NA","255S Vulcan Faribault Farms",#TRUE#,#2022-02-28#,#2050-12-31#,"Under Construction","AESO","AB_AESO","0","22","0","YES","AB","NA","NA","T1","Solar","Tracking",#FALSE#,"NA","0","22"
"18012","Bassano 435S DER Solar","57622","TWR_RD1","138","'X0","4","SolarPV-Tracking","NA","Bassano 435S DER Solar",#TRUE#,#2023-02-01#,#2050-12-31#,"Future-Planned","AESO","AB_AESO","0","10","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","10"
"18013","Coaldale 254S DER Solar 3","55290","HORSERV7","138","'X0","4","SolarPV-Tracking","NA","Coaldale 254S DER Solar 3",#TRUE#,#2022-02-28#,#2050-12-31#,"Under Construction","AESO","AB_AESO","0","22","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","22"
"18014","Conrad DER Solar","55238","GREGOIRE","138","'X0","4","SolarPV-Tracking","NA","Conrad DER Solar",#TRUE#,#2022-02-01#,#2050-12-31#,"Existing","AESO","AB_AESO","0","23","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","23"
"18015","Conrad DER Solar 2","55203","RUTH LK7","138","'X0","4","SolarPV-Tracking","NA","Conrad DER Solar",#TRUE#,#2022-02-01#,#2050-12-31#,"Existing","AESO","AB_AESO","0","22","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","22"
"18016","Empress 394S DER Solar 1","57291","KETL RV7","138","'X0","4","SolarPV-Tracking","NA","Empress 394S DER Solar 1",#TRUE#,#2022-02-01#,#2050-12-31#,"Existing","AESO","AB_AESO","0","22.5","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","22.5"
"18017","Empress 394S DER Solar 2","56687","BOHN_01","138","'X5","4","SolarPV-Tracking","NA","Empress 394S DER Solar 2",#TRUE#,#2022-02-01#,#2050-12-31#,"Existing","AESO","AB_AESO","0","16","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","16"
"18018","Monarch 492S DER Solar","57291","KETL RV7","138","'X1","4","SolarPV-Tracking","NA","Monarch 492S DER Solar",#TRUE#,#2022-02-28#,#2050-12-31#,"Existing","AESO","AB_AESO","0","24","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","24"
"18019","Namaka DER Solar","56687","BOHN_01","138","'X3","4","SolarPV-Tracking","NA","Namaka DER Solar",#TRUE#,#2022-02-18#,#2050-12-31#,"Existing","AESO","AB_AESO","0","20","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","20"
"18020","Ultrapower Chinese Station BESS","33928","CH.STN","115","'X0","3","Battery Storage","NA","Ultrapower Chinese Station BESS",#TRUE#,#2022-06-01#,#2050-12-31#,"Under Construction","CIPV","CA_CISO","-10","10","0","YES","CA","NA","NA","NA","NA","NA",#FALSE#,"NA","0","10"
"18021","Jenner Solar (JER1)","56627","7LA97_TP","138","'X0","4","SolarPV-Tracking","NA","Jenner Solar (JER1)",#TRUE#,#2021-06-23#,#2050-12-31#,"Existing","AESO","AB_AESO","0","23","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","23"
"18022","Spring Coulee 385S Solar DG","55202","RUTH LA7","138","'X1","4","SolarPV-Tracking","NA","Spring Coulee 385S Solar DG",#TRUE#,#2022-08-01#,#2050-12-31#,"Under Construction","AESO","AB_AESO","0","29","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","29"
"18023","Strathmore 151S DER Solar 1","55227","CROWLK7","138","'X0","4","SolarPV-Tracking","NA","Strathmore 151S DER Solar 1",#TRUE#,#2022-02-01#,#2050-12-31#,"Under Construction","AESO","AB_AESO","0","18","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","18"
"18024","Strathmore 151S DER Solar 2","54675","DOGRIB01","138","'X0","4","SolarPV-Tracking","NA","Strathmore 151S DER Solar 2",#TRUE#,#2022-02-01#,#2050-12-31#,"Under Construction","AESO","AB_AESO","0","22.5","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","22.5"
"18025","WSI DG Solar","55222","PARS CR7","138","'X0","4","SolarPV-Tracking","NA","WSI DG Solar",#TRUE#,#2022-03-31#,#2050-12-31#,"Under Construction","AESO","AB_AESO","0","12","0","YES","AB","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","12"
