generatorkey,ads_name,long id,bus id,bus name,devstatus,balancing_area,region name,plant_id_ads,plant_id_eia,generator_id_ads,lat,lon
18288,millcreeksolarorpgrc1pvnt22,61338_,41155,CASCADE_STL,Existing,BPAT,NW_BPAT,6,61338,3-Jan,45.16964,-123.1363
19205,magpiesolar1pv3,61337_MSMT,623011,PAINTED ROBE,Existing,NWMT,NW_NWMT,6,61337,3-Jan,46.291439,-108.9379
19202,blackeaglesolar1pv3,61336_BESMT,622120,GTF RIVERVW,Existing,NWMT,NW_NWMT,6,61336,3-Jan,47.547466,-111.254
19203,greatdividesolar1pv3,61335_GDSMT,627007,CANYON CREEK,Existing,NWMT,NW_NWMT,6,61335,3-Jan,46.805739,-112.249
19204,greenmeadowsolar1pv3,61291_GMSMT,627015,HLN VALLEY,Existing,NWMT,NW_NWMT,6,61291,2-Jan,46.694488,-112.0636
17092,bearcreeksolarctr,OR-61281-GEN1,45239,PILOTBT,Existing,PACW,NW_PACW,61281,61281,GEN1,44.060814,-121.2372
16147,greyhawksolarfixedpv,AZ-61272-GHS,162902,GREYHAWK_SG,Future-Conceptual,TEPC,SW_TEPC,A,61272,Z--,35.3635,-113.8978
17326,alamitosenergystorage,CA-61204-ALMTS,86033,APFWG Bus,Existing,CISC,CA_CISO,61204,61204,ALMTS,33.770202,-118.0997
18262,orsolar3llcturkeyhillsolar1pvt10,61201_ORSR3,45515,TURKEYHL,Existing,PACW,NW_PACW,6,61201,2-Jan,42.022336,-121.4189
17182,orsolar2llcagatebaysolarpv4515801,OR-61200-ORSR2,45158,DODGE BR,Future-Planned,PACW,NW_PACW,61200,61200,ORSR2,42.542084,-122.7813
18091,eland2batteryenergystorage,61169_1,26988,SO_PPA_21BES,Future-Planned,LDWP,CA_LDWP,6,61169,1-Jan,35.2167,-117.977
17271,elandsolarpv1,CA-61168-PV,26980,SO_PPA_21PV,Future-Conceptual,LDWP,CA_LDWP,61168,61168,PV,35.2237,-117.977
18090,eland1batteryenergystorage,61168_1,26998,SO_PPA_23BES,Future-Planned,LDWP,CA_LDWP,6,61168,1-Jan,35.2237,-117.977
16791,columbussolar,NM-61165-,12060,PLAYAS,Existing,PNM,SW_PNM,61165,61165,,31.86673,-107.5875
15745,bigtimberwind,MT-61155-BT-MT,626563,BIGTMBR WIND,Existing,NWMT,NW_NWMT,61155,61155,BT-MT,45.855428,-109.6492
17529,bakersfieldindustrial1,61118_,34736,MAGUNDEN,Existing,CIPV,CA_CISO,6,61118,1-Jan,35.330032,-118.9931
17528,delanoland1,61116_,34700,SMYRNA,Existing,CIPV,CA_CISO,6,61116,1-Jan,35.761217,-119.3444
15768,battlemountainsolar,NV-61098-BMSP,64929,BATMNPV-G,Future-Planned,SPPC,SW_NVE,61098,61098,BMSP,40.718433,-117.0614
14037,luningsolar,NV-61084-LNNG,640063,LUNING G,Future-Planned,SPPC,SW_NVE,61084,61084,LNNG,38.546947,-118.1916
16345,antelopenuclear11,ID-61075-NPM1,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM1,43.519585,-112.046184
16346,antelopenuclear112,ID-61075-NPM12,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM12,43.519585,-112.046184
16347,antelopenuclear12,ID-61075-NPM2,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM2,43.519585,-112.046184
16348,antelopenuclear13,ID-61075-NPM3,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM3,43.519585,-112.046184
16349,antelopenuclear14,ID-61075-NPM4,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM4,43.519585,-112.046184
16350,antelopenuclear15,ID-61075-NPM5,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM5,43.519585,-112.046184
16351,antelopenuclear16,ID-61075-NPM6,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM6,43.519585,-112.046184
16352,antelopenuclear17,ID-61075-NPM7,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM7,43.519585,-112.046184
16353,antelopenuclear18,ID-61075-NPM8,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM8,43.519585,-112.046184
16354,antelopenuclear19,ID-61075-NPM9,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM9,43.519585,-112.046184
16355,antelopenuclear110,ID-61075-NPM10,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM10,43.519585,-112.046184
16356,antelopenuclear111,ID-61075-NPM11,65081,CARB FREE NG,Future-Planned,PAID,BS_PACE,61075,61075,NPM11,43.519585,-112.046184
16767,lajoya3,NM-61044-WT1,10878,LAJOY_GE2_WG,Future-Planned,PNM,SW_PNM,61044,61044,WT1,34.81,-105.74
16768,lajoya4,NM-61044-WT1,10879,LAJOY_SE2_WG,Future-Planned,PNM,SW_PNM,61044,61044,WT1,34.81,-105.74
16769,lajoya1,NM-61044-WT1,10873,LAJOY_GE1_WG,Future-Planned,PNM,SW_PNM,61044,61044,WT1,34.81,-105.74
16770,lajoya2,NM-61044-WT1,10874,LAJOY_SE1_WG,Future-Planned,PNM,SW_PNM,61044,61044,WT1,34.81,-105.74
13906,twinbuttes2,CO-61040-WT1,70010,TBII_GEN,Under Construction,PSCO,RM_PSCO,61040,61040,WT1,37.773,-102.546
16946,ramonasolarenergy,CA-60995-1,22886,SUNCREST,Existing,CISD,CA_CISO,60995,60995,1,33.018486,-116.8607
17262,apachesolar,AZ-60964-AEPS1,17002,APACHE,Existing,WALC,SW_WALC,60964,60964,AEPS1,32.068141,-109.8904
17839,jacumbasolarfarm1pvnt20,60947_,23352,ECO GEN2,Existing,CISD,CA_CISO,6,60947,0-9,32.6212,-116.129
17373,jackpotsolarprojects,ID-60899-???,60327,JPSR_GEN,Future-Planned,IPMV,BS_IPCO,60899,60899,???,42.206,-114.646
15609,boulder2pvg,NV-60885-BSII,181040,BOULDER2PV-G,Existing,NEVP,SW_NVE,60885,60885,BSII,35.85,-114.944
18309,bouldersolariiiba58,60885_,181005,BOULDER-PV,Future-Planned,NEVP,SW_NVE,6,60885,0-8,35.85,-114.944
16149,sunstreams1,AZ-60827-GEN01,159049,CHUKAR,Future-Planned,SRP,SW_SRP,60827,60827,GEN01,33.34884,-112.8348
17831,sunstreamsolar11pvnt150,60827_,86109,APFWG Bus,Existing,CIPV,CA_CISO,6,60827,0-8,33.34884,-112.8348
19315,apexlregf,NV-60792-NVA,18314,APEX-PV,Existing,NEVP,SW_NVE,60792,60792,NVA,36.35867,-114.8748
16811,tungsten1,NV-60785-Unit1,64931,TUNGSTEN P1,Existing,SPPC,SW_NVE,60785,60785,Unit1,39.667002,-117.6937
17925,tungstenmountaingeothermal1st24,60785_1,27333,MONT35,Existing,LDWP,CA_LDWP,6,60785,0-7,39.667002,-117.6937
17048,americankingssolar,CA-60777-GEN01,34688,Q272,Future-Planned,CIPV,CA_CISO,60777,60777,GEN01,36.24,-119.898
15954,gilarivercc2a,AZ-60768-AG,159973,GIL-CT2A,Existing,SRP,SW_SRP,60768,60768,AG,32.975,-112.6944
15955,gilarivercc2b,AZ-60768-AG,159974,GIL-CT2B,Existing,SRP,SW_SRP,60768,60768,AG,32.975,-112.6944
16851,victorysolar,CO-60764-PV1,70510,VICTORY_IR,Existing,PSCO,RM_PSCO,60764,60764,PV1,39.795,-104.433
15698,simcoesolar,ID-60748-IDSS,612601,OCHD-34.5,Existing,IPTV,BS_IPCO,60748,60748,IDSS,43.288439,-115.9554
17028,stanton1,CA-60698-GT1,24016,BARRE,Under Construction,CISC,CA_CISO,60698,60698,GT1,33.806801,-117.9858
17029,stanton2,CA-60698-GT2,24016,BARRE,Under Construction,CISC,CA_CISO,60698,60698,GT2,33.806801,-117.9858
17330,miralomabessa,CA-60661-013A,25185,WDT1425_G1,Existing,CISC,CA_CISO,60661,60661,013A,34.006125,-117.5609
17331,miralomabessb,CA-60661-013B,25186,WDT1426_G2,Existing,CISC,CA_CISO,60661,60661,013B,34.006125,-117.5609
15556,rushcreeki,CO-60619-GEN1,70631,RUSHCK2_W2,Existing,PSCO,RM_PSCO,60619,60619,GEN1,39.172111,-103.8454
15557,rushcreekii,CO-60619-GEN1,70629,RUSHCK1_W1,Existing,PSCO,RM_PSCO,60619,60619,GEN1,39.172111,-103.8454
17518,whitneypointsolar,60619_GEN1,34673,Q532,Existing,CIPV,CA_CISO,6,60619,0-6,39.172111,-103.8454
20626,obsidianrenewablesllc,OR-60616-BCSLR,45282,LAKEVIEW,Existing,PACW,NW_PACW,60616,60616,BCSLR,42.175,-120.3598
16972,voyagerwind13,CA-60594-VYGR1,29590,Voyager1_G,Under Construction,CISC,CA_CISO,60594,60594,VYGR1,35.046061,-118.2827
16964,rosamondwestsolar1,CA-60591-RS1,29709,SGS_AVG1,Existing,CISC,CA_CISO,60591,60591,RS1,34.839012,-118.3868
16965,rosamondwestsolar2,CA-60590-RS1,29710,SGS_AVG2,Existing,CISC,CA_CISO,60590,60590,RS1,34.839012,-118.3868
14863,bs222561,CA-60570-SES,22256,ESCNDIDO,Future-Conceptual,CISD,CA_CISO,60570,60570,SES,33.124446,-117.1143
17752,easternbess11ba75,60569_,22208,EL CAJON,Existing,CISD,CA_CISO,6,60569,0-5,32.8115,-117.0505
17678,clearspringranchsolararray,60511_PV1,73413,MIDWAYBR,Existing,WACM,RM_WACM,6,60511,0-5,38.602102,-104.6947
13668,springbok3,CA-60491-SB3SF,27221,SPRBKPV3,Under Construction,LDWP,CA_LDWP,60491,60491,SB3SF,35.171153,-118.0017
17016,longboatsolar,CA-60485-PV1,26104,VIC16-18,Existing,LDWP,CA_LDWP,60485,60485,PV1,34.541,-117.061
15606,newredrck857881,AZ-60467-PV1,85788,REDRCK,Future-Conceptual,AZPS,SW_AZPS,60467,60467,PV1,32.551026,-111.2892
13065,boisecitysolar,ID-60445-INV1,60431,BCSR_GEN,Existing,IPTV,BS_IPCO,60445,60445,INV1,43.444,-116.333
19110,salemsmartpowercentersspcba5,60441_SSPC,43795,OXFRD PG,Existing,PGE,NW_PGE,6,60441,0-4,44.922,-123.0183
17085,threepeakssolar,UT-60432-TPP,69758,STEVENSVL_SG,Existing,PAUT,BS_PACE,60432,60432,TPP,37.827082,-113.1371
13734,wildrose2,NV-60419-DAC2G,64311,WILDROSE2,Existing,SPPC,SW_NVE,60419,60419,DAC2G,38.835836,-118.3253
15668,bonnybrooksolar,AZ-60413-AZPV1,159039,COCHRAN,Existing,SRP,SW_SRP,60413,60413,AZPV1,33.053,-111.34
17013,midwaysolarfarm,CA-60336-MSF1,21699,MIDWAY230,Existing,IID,CA_IID,60336,60336,MSF1,33.176627,-115.5728
17014,colgreennorthshore,CA-60336-MSF1,21459,COLGREEN,Existing,IID,CA_IID,60336,60336,MSF1,33.176627,-115.5728
13082,valesolaror,OR-60335-VASC1,610781,VALE-12.5,Existing,IPTV,BS_IPCO,60335,60335,VASC1,43.965031,-117.2581
13081,thundereggsolar,ID-60334-TSC1,610591,NYSA-12.5,Existing,IPTV,BS_IPCO,I,60334,D--,43.93097,-116.9876
13080,railroadsolarcenter,OR-60333-RSC1,610071,CARO-12.5,Existing,IPTV,BS_IPCO,60333,60333,RSC1,43.998019,-117.1012
13079,openrangesolaror,OR-60332-ORSC1,617411,ADRN-12.5,Existing,IPTV,BS_IPCO,60332,60332,ORSC1,43.796766,-117.0653
13173,grovesolarcenterllc,nan,610341,HOPE-12.5,Existing,IPTV,BS_IPCO,n,60330,a-n,43.936687,-117.3812
16970,willowsprings2,CA-60324-GEN01,29673,WILSP2_G1,Existing,CISC,CA_CISO,60324,60324,GEN01,34.826697,-118.3352
16072,gradywind1,NM-60317-1,13618,GRADYNM1,Existing,PNM,SW_PNM,60317,60317,1,34.734142,-103.0922
16073,gradywind2,NM-60317-1,13619,GRADYNM2,Existing,PNM,SW_PNM,60317,60317,1,34.734142,-103.0922
15266,mesquitesolar3,AZ-60308-1,159015,MES3_1_84,Existing,SRP,SW_SRP,A,60308,Z--,33.347583,-112.9368
15262,mesquitesolar2,AZ-60307-1,159014,MES2_1_55,Existing,SRP,SW_SRP,A,60307,Z--,33.332777,-112.9114
13907,sanisabelsolar,CO-60304-SISPV,70017,SI_GEN,Under Construction,PSCO,RM_PSCO,60304,60304,SISPV,37.372,-104.843
16841,hollomansolarfacilitylandr,NM-60301-HPV1,11315,OTERO,Existing,EPE,SW_EPE,60301,60301,HPV1,32.921261,-106.0724
17772,antelopebigskyranch1pvnt20,60279_ABSR,29701,BSKY_G_ESWA,Existing,CISC,CA_CISO,6,60279,0-2,34.694839,-118.2877
17520,castor,60277_,34920,ELK HLLS,Existing,CIPV,CA_CISO,6,60277,0-2,35.211044,-119.3873
17205,pioneerwind1,WY-60259-PWP1,69748,ROOT CK_WG,Existing,PAWY,BS_PACE,60259,60259,PWP1,42.728198,-105.8668
13266,altalunasolar,NM-60258-ALPV1,12199,ALTA_GEN,Under Construction,PNM,SW_PNM,60258,60258,ALPV1,32.572022,-107.4865
17778,sunray31pvnt138,60247_VVS,24751,SEGS  1G,Existing,CISC,CA_CISO,6,60247,0-2,40.418786,-104.8919
17799,garlandb1pvnt180,60233_PV2,86084,APFWG Bus,Existing,CISC,CA_CISO,6,60233,0-2,34.825267,-118.525
17800,garlanda1pvnt20,60233_PV2,29713,Garlnd,Existing,CISC,CA_CISO,6,60233,0-2,34.825267,-118.525
18079,garlandbbess,60233_BESS1,29891,GARLND_BESS,Existing,CISC,CA_CISO,6,60233,0-2,34.825267,-118.525
17674,riocommunitiessolarpv,60198_RCSEC,10245,PERSON,Existing,PNM,SW_PNM,6,60198,0-1,34.582598,-106.683
13241,santolinasolar,NM-60197-SANTO,10446,LOSTHRZN,Existing,PNM,SW_PNM,60197,60197,SANTO,35.029719,-106.8555
13237,santafesolar,NM-60196-SFSEC,10330,STATEPEN,Existing,PNM,SW_PNM,60196,60196,SFSEC,35.587795,-106.0609
13234,southvalley,NM-60195-SVSEC,10283,S._COORS,Existing,PNM,SW_PNM,60195,60195,SVSEC,34.986073,-106.7361
19201,whitethornsolarllc033,60193_1,37583,TRACYPP1,Existing,BANC,CA_BANC,6,60193,0-1,37.691,-121.717
17771,bigskysolar11pvnt50,60186_DSR1,29733,BSKY_G_DSR12,Existing,CISC,CA_CISO,6,60186,0-1,34.655556,-118.2807
14995,bskygsolv297301,CA-60185-SOLV1,29730,BSKY_G_SOLV,Existing,CISC,CA_CISO,60185,60185,SOLV1,34.655694,-118.2982
16074,broadviewwind1,NM-60152-1,13610,BEKW_TURB,Existing,PNM,SW_PNM,60152,60152,1,34.727007,-103.1668
16075,broadviewwind2,NM-60145-1,13611,BEJN1_TURB,Existing,PNM,SW_PNM,60145,60145,1,34.734179,-103.108
16076,broadviewwind3,NM-60145-1,13612,BEJN2_TURB,Existing,PNM,SW_PNM,60145,60145,1,34.734179,-103.108
13905,peakviewrattlsnake,CO-60143-WTG,71016,PEAKVIEWLO,Under Construction,PSCO,RM_PSCO,60143,60143,WTG,37.710444,-104.5055
18341,granbyhydro,_,73220,WINDYGAP,Existing,WACM,RM_WACM,_,60119,,40.1464,-105.8683
17812,blythegreen11pvnt20,60093_BLCK1,24971,BLACK CREEK,Existing,CISC,CA_CISO,6,60093,0-0,33.68,-114.742
18072,drackersolarunit1bess,60093_,24979,DRACKER,Existing,CISC,CA_CISO,6,60093,0-0,33.68,-114.742
18073,drackersolarunit2bess,60092_BLST2,86052,APFWG Bus,Existing,CISC,CA_CISO,6,60092,0-0,33.68,-114.73
18138,drackersolarunit3bess,60092_BLST3,86053,APFWG Bus,Existing,CISC,CA_CISO,6,60092,0-0,33.68,-114.73
17019,kingbirdsolarb,CA-60091-GEN01,29448,KNGSS2G2,Existing,CISC,CA_CISO,60091,60091,GEN01,34.824206,-118.4385
17766,lancastereastavenuef1pvnt375,60085_,24040,EL NIDO,Existing,CISC,CA_CISO,6,60085,0-0,34.748894,-117.9736
13091,avalonsolarii,AZ-60062-ASII,160425,SOUTH,Existing,TEPC,SW_TEPC,60062,60062,ASII,32.000854,-110.9584
18511,steelbridgesolarllcsteelpvnt23,60057_,43642,WILLAMINATP2,Existing,PGE,NW_PGE,6,60057,0-0,45.068,-123.47
14158,goldenhillswind1,OR-60049-GE,86215,APFWG Bus,Future-Conceptual,BPAT,NW_BPAT,60049,60049,GE,37.713311,-121.6404
17478,goldenhillsa,60049_GE,33873,Q709RPWRP1,Existing,CIPV,CA_CISO,6,60049,0-0,37.713311,-121.6404
17479,goldenhillsb,60049_GE,33873,Q709RPWRP1,Existing,CIPV,CA_CISO,6,60049,0-0,37.713311,-121.6404
17533,cuyamasolar,60043_GEN01,36260,SISQUOC,Existing,CIPV,CA_CISO,6,60043,0-0,34.901,-119.596
17057,crowcreeksolar1,CA-60039-FTRS,34053,Q539,Future-Planned,CIPV,CA_CISO,60039,60039,FTRS,37.379919,-121.1307
17833,tequesquitelandfillsolarproject1pvnt75,60035_RPU1,25667,EL CASCO,Existing,CISC,CA_CISO,6,60035,0-0,33.97819,-117.3851
17042,californiaflatssolarsouth,CA-60034-GEN01,34667,CALFLATS-SPV,Existing,CIPV,CA_CISO,60034,60034,GEN01,35.615573,-120.4044
17041,californiaflatsnorth,CA-60033-GEN01,34663,Q877PH12,Existing,CIPV,CA_CISO,60033,60033,GEN01,35.615573,-120.4044
17059,aderasolar,nan,34319,CHWCHLASLR,Future-Planned,CIPV,CA_CISO,n,60027,a-n,37.120586,-120.3249
13069,americanfallssolari,ID-60011-IPAF,60121,AFSR_GEN,Existing,IPFE,BS_IPCO,60011,60011,IPAF,42.824,-112.752
17726,orchardranchsolar,ID- -,612611,MORA-34.5,Existing,IPTV,BS_IPCO, ,60010,,43.467,-116.02974
13073,murphyflatpower,ID-60009-IPMF,612711,SCSU-34.5,Existing,IPTV,BS_IPCO,60009,60009,IPMF,43.213,-116.439
13084,hoopersolar,CO-60008-SCCO3,70935,SUNPOWER,Existing,PSCO,RM_PSCO,60008,60008,SCCO3,37.691863,-105.9908
17505,enerparccalifornia2,59978_,31723,ORLND JT,Existing,CIPV,CA_CISO,5,59978,9-Sep,39.69898,-122.1756
13914,carouselwind,CO-59975-CW1,72703,CRSL_GEN,Existing,WACM,RM_WACM,59975,59975,CW1,39.334,-102.173
13876,jacksonfuller1,CO-59974-GW1,70665,GLDNWST_W1,Existing,PSCO,RM_PSCO,59974,59974,GW1,38.935,-104.212
13877,jacksonfuller2,CO-59974-GW1,70666,GLDNWST_W2,Existing,PSCO,RM_PSCO,59974,59974,GW1,38.935,-104.212
17204,latigowind1,UT-59965-LTIGO,69707,CONCHO WIND,Existing,PAUT,BS_PACE,59965,59965,LTIGO,37.886706,-109.3684
17773,bigskysolar41pvnt40,59964_ELVSC,29701,BSKY_G_ESWA,Existing,CISC,CA_CISO,5,59964,9-Sep,34.730263,-118.3043
17809,centralantelopedryranchc1pvnt20,59963_CADRC,25089,CNTRL_ANT_G,Existing,CISC,CA_CISO,5,59963,9-Sep,34.720499,-118.3005
17017,northlancasterranch,CA-59962-NLR,25802,DEL SUR FD2,Existing,CISC,CA_CISO,59962,59962,NLR,34.719538,-118.313
17499,bakersfield111,59948_BF111,34898,BAKRSFLD,Existing,CIPV,CA_CISO,5,59948,9-Sep,35.317551,-118.9899
15546,grantmtesg,UT-59946-GMSE,69765,GRANT MTE_SG,Existing,PAUT,BS_PACE,59946,59946,GMSE,37.77509,-113.2264
15547,grantmtwsg,UT-59945-GMSW,69769,GRANT MTW_SG,Existing,PAUT,BS_PACE,59945,59945,GMSW,37.7989,-113.322
15544,ironsprgsg,UT-59941-ISS,69753,IRON SPRG_SG,Existing,PAUT,BS_PACE,59941,59941,ISS,37.7212,-113.1516
17543,tranquillity8rojo,59940_,365514,Q1032G1,Existing,CIPV,CA_CISO,5,59940,9-Sep,36.581182,-120.3796
17544,tranquillity8verde,59940_,365514,Q1032G1,Existing,CIPV,CA_CISO,5,59940,9-Sep,36.581182,-120.3796
17545,tranquillity8amarillo,59940_,365514,Q1032G1,Existing,CIPV,CA_CISO,5,59940,9-Sep,36.581182,-120.3796
17546,tranquillity8azul,59940_,365514,Q1032G1,Existing,CIPV,CA_CISO,5,59940,9-Sep,36.581182,-120.3796
17514,tranquillity,59939_TQ,34340,Q643X,Existing,CIPV,CA_CISO,5,59939,9-Sep,36.581365,-120.4045
15098,nortrsmdg129679eq,CA-59879-GEN01,29679,NortRsmdG1,Existing,CISC,CA_CISO,59879,59879,GEN01,34.862,-118.38
16985,windhubsolara,CA-59878-GEN10,25196,WINHB_SLRA_G,Existing,CISC,CA_CISO,59878,59878,GEN10,35.0199,-118.2879
16816,aiyasolar,NV-59869-GEN01,185804,HASOLAR GEN,Future-Conceptual,NEVP,SW_NVE,59869,59869,GEN01,36.685,-114.646
17018,kingbirdsolara,CA-59868-GEN01,29447,KNGSS2G1,Existing,CISC,CA_CISO,59868,59868,GEN01,34.819,-118.432
13670,springbok2,CA-59840-SB2,27230,SPRBKPV2,Under Construction,LDWP,CA_LDWP,59840,59840,SB2,35.250031,-117.9768
15608,playa2g,NV-59827-GEN01,181002,PLAYA1-G,Existing,NEVP,SW_NVE,59827,59827,GEN01,36.408,-114.908
16165,sunshinevalley,CA-59826-GEN01,86108,APFWG Bus,Future-Planned,SRP,SW_SRP,C,59826,A--,36.518,-116.497
17008,coppermountainsolar41,NV-59814-PV01,25119,CMS4 GEN,Existing,CISC,CA_CISO,59814,59814,PV01,35.78222,-114.9754
15958,gilarivercc4a,AZ-59784-AG,159975,GIL-CT3A,Existing,SRP,SW_SRP,59784,59784,AG,32.975,-112.6944
15959,gilarivercc4b,AZ-59784-AG,159976,GIL-CT3B,Existing,SRP,SW_SRP,59784,59784,AG,32.975,-112.6944
18118,mojavewest,59740_SPVMW,25092,MOJAVE_WS_G,Existing,CISC,CA_CISO,5,59740,7-Sep,35.022903,-118.2827
17510,citizensolarb,59738_CSB,34156,MENDOTA,Existing,CIPV,CA_CISO,5,59738,7-Sep,36.723806,-120.4321
17517,aspirationsolarg,59737_ASPRG,34470,GIFFEN,Existing,CIPV,CA_CISO,5,59737,7-Sep,36.552186,-120.3525
13532,seville2,CA-59723-SEV2,21375,SEVILLE2,Existing,IID,CA_IID,59723,59723,SEV2,33.1101,-116.0059
13533,seville1,CA-59722-SEV1,21383,SEVILLE1,Existing,IID,CA_IID,59722,59722,SEV1,33.1125,-116.0139
14697,znpavantsol1,UT-59702-1,69723,ARAPAHOE_SG,Existing,PAUT,BS_PACE,59702,59702,1,38.960519,-112.3633
13072,mountainhomesolar,ID-59695-MHPV1,612291,ELMORE-34.5,Existing,IPTV,BS_IPCO,59695,59695,MHPV1,43.129,-115.752
17512,sunharvestsolar,59687_NDP1,30796,STOREY,Existing,CIPV,CA_CISO,5,59687,6-Sep,37.05758,-120.6536
7388,kiaraanderson,CA-59658-1,31750,SPIAND2,Existing,CIPV,CA_CISO,59658,59658,1,40.472283,-122.3242
13083,comanchesolar,CO-59656-COMCH,70934,COMAN_S1,Under Construction,PSCO,RM_PSCO,59656,59656,COMCH,38.205278,-104.5667
17037,coronallosthills,34969,34967,TWISSLEMN_D1,Existing,CIPV,CA_CISO,3,59638,9-Apr,35.726667,-119.9058
13095,sandstonesolar,AZ-59634-SNDST,159034,SANDSTONE,Existing,SRP,SW_SRP,59634,59634,SNDST,33.035556,-111.4303
13222,meadowlake,NM-59618-MLK,10097,EL_CERRO,Existing,PNM,SW_PNM,59618,59618,MLK,34.81,-106.52
17770,apnorthlakesolar1pvnt20,59610_APNLI,24160,VALLEYSC,Existing,CISC,CA_CISO,5,59610,6-Sep,33.74,-117.0106
17056,maricopawestsolarpv,CA-59607-MWS,35022,Q620,Future-Planned,CIPV,CA_CISO,59607,59607,MWS,35.115278,-119.3178
17768,nicolis1pvnt20,59600_GEN1,24153,VESTAL,Existing,CISC,CA_CISO,5,59600,6-Sep,35.835833,-119.0561
17021,tropico,CA-59599-GEN1,24153,VESTAL,Existing,CISC,CA_CISO,59599,59599,GEN1,35.831944,-119.0561
16794,springersolar,NM-59560-,12076,SPRINGER,Existing,PNM,SW_PNM,59560,59560,,36.398056,-104.5942
13242,sandovalcountypv,NM-59558-SSEC1,10471,PRGRSS,Existing,PNM,SW_PNM,59558,59558,SSEC1,35.283611,-106.8128
17506,putahcreeksolarfarm,59550_PCSF,31952,PUTH CRK,Existing,CIPV,CA_CISO,5,59550,5-Sep,38.521111,-121.9939
17767,konasolarranchodc11pvnt175,59540_2,24112,PADUA,Existing,CISC,CA_CISO,5,59540,5-Sep,34.100278,-117.5528
17820,konasolarmeridian11pvnt149,59539_1,24165,VALLEYSP,Existing,CISC,CA_CISO,5,59539,5-Sep,33.896111,-117.2836
13669,springbok1,CA-59532-SB1,27226,SPRBKPV1,Under Construction,LDWP,CA_LDWP,59532,59532,SB1,35.249167,-117.9553
17043,wrightsolarfreeman,CA-59525-FRWSP,36215,Q779SPV,Existing,CIPV,CA_CISO,59525,59525,FRWSP,37.009444,-120.9572
17541,excelsiorsolar,59523_FRFSP,34623,Q678,Existing,CIPV,CA_CISO,5,59523,5-Sep,36.386944,-120.2367
13049,bensoncreekwindor,OR-59491-BCW,60367,HGWP_GEN,Existing,IPTV,BS_IPCO,59491,59491,BCW,44.366944,-117.3439
13735,applesolar,NV-59472-NVC7,64343,APPLE PV G,Existing,SPPC,SW_NVE,59472,59472,NVC7,39.128056,-119.14
17297,alamosolar,CA-59469-ALAMO,26104,VIC16-18,Existing,LDWP,CA_LDWP,59469,59469,ALAMO,34.682222,-117.3475
17898,bowermanpower1ic196,59461_GEN01,24134,SANTIAGO,Existing,CISC,CA_CISO,5,59461,4-Sep,33.718889,-117.7022
16739,desertstar,AZ-59444-PV1,85772,GILSPIE2,Existing,AZPS,SW_AZPS,59444,59444,PV1,33.145,-112.66
17803,westantelopesolar1pvnt20,59443_WAS1,29878,ACACIA_G,Existing,CISC,CA_CISO,5,59443,4-Sep,34.689167,-118.3247
13660,adelantosolar,CA-59441-SAS,24350,HIDESERT,Existing,CISC,CA_CISO,59441,59441,SAS,34.557222,-117.3775
17419,bakerstationhydro,59428_GENE1,31015,BRDGVLLE,Existing,CIPV,CA_CISO,5,59428,4-Sep,40.526389,-123.7256
17542,atwellwest,59414_AWCA,35034,Q482,Existing,CIPV,CA_CISO,5,59414,4-Sep,35.815,-119.4597
13439,searchlight,NV-59404-1,18369,SWIFT,Existing,NEVP,SW_NVE,59404,59404,1,35.479722,-114.9361
16925,escalantesolariiillc,UT-59389-ESCS3,69740,ESCALANT_SG3,Existing,PAUT,BS_PACE,59389,59389,ESCS3,38.497778,-112.9869
16924,escalantesolariiillc,UT-59387-59388-ag,69734,ESCALNT_SG12,Existing,PAUT,BS_PACE,59387,59387,59388-ag,38.524167,-113.0339
16923,enterprisesolarllc,UT-59386-ENTS1,69729,ENTERPRSL_SG,Existing,PAUT,BS_PACE,59386,59386,ENTS1,37.641111,-113.6125
19193,paisleygeothermal1st37,59382_SVEP1,41043,SUMMER L,Existing,BPAT,NW_BPAT,5,59382,3-Sep,42.695833,-120.5578
18256,oldmillsolar2pvnt5,59374_,45262,KFALLS,Existing,PACW,NW_PACW,5,59374,3-Sep,42.203333,-121.0464
18233,dorenahydrollc1hy61,59357_KAPLN,45245,POMONA H,Existing,PACW,NW_PACW,5,59357,3-Sep,43.786667,-122.9581
17063,quintosolarpvproject,CA-59339-SSC13,34325,Q577,Future-Planned,CIPV,CA_CISO,59339,59339,SSC13,37.130278,-121.0522
15952,gilarivercc1a,AZ-59338-AG,159971,GIL-CT1A,Existing,SRP,SW_SRP,59338,59338,AG,32.975,-112.6944
