GeneratorKey,Name,plant_name_eia,Long ID,plant_id_eia,Long Name,generator_id,latitude,longitude,merged_type
16414,titansolar,titansolar,CO-61811-PCEC,61811,titansolar,PCEC,39.68646,-104.014,Long_ID
16434,cedarspringswindiiillcnextera,cedarspringsiii,WY-63916-82635,63916,cedarspringswindiiillcnextera,82635,43.076692,-105.5844,Long_ID
16435,cedarspringswindnextera,cedarspringsi,WY-63914-82633,63914,cedarspringswindnextera,82633,43.019714,-105.4721,Long_ID
16436,cedarspringstransmissionllcbta,cedarspringsii,WY-63915-82634,63915,cedarspringstransmissionllcbta,82634,42.969007,-105.3656,Long_ID
16437,100bekolaflatswd1,ekolaflats,WY-62591-1,62591,100bekolaflatswd1p,1,41.932405,-106.3584,Long_ID
16438,100bekolaflatswd2,ekolaflats,WY-62591-1,62591,100bekolaflatswd1p,1,41.932405,-106.3584,Long_ID
16439,tbflatswindi3,tbflats,WY-62516-1,62516,tbflatswindi,1,42.177245,-106.2341,Long_ID
16440,tbflatswindi2,tbflats,WY-62516-1,62516,tbflatswindi,1,42.177245,-106.2341,Long_ID
16441,tbflatswindi1,tbflats,WY-62516-1,62516,tbflatswindi,1,42.177245,-106.2341,Long_ID
16444,topoftheworldwindllc2,topoftheworld,WY-57327-TOTW1,57327,topoftheworldwindpowerprojecttotw1,TOTW1,42.9258,-105.7872,Long_ID
16445,cedarpoint1,cedarpointwind,CO-57315-1-139,57315,cedarpoint,1-139,39.421787,-103.6781,Long_ID
16446,cedarpoint2,cedarpointwind,CO-57315-1-139,57315,cedarpoint,1-139,39.421787,-103.6781,Long_ID
16447,cedarcreek23,cedarcreekii,CO-57210-1,57210,cedarcreekiiwind,1,40.9475,-103.7839,Long_ID
16479,spanishpeakssolar,spanishpeakssolar,CO-62379-47301,62379,spanishpeakssolar,47301,37.378,-104.475,Long_ID
16480,palmersolar,palmersolar,CO-62495-20181,62495,palmersolarproject,20181,38.6299,-104.6526,Long_ID
16481,buschranchph2,buschranchiiwindfarm,CO-62445-WT,62445,buschranchph2windgeneration,WT,37.766416,-104.4295,Long_ID
16486,ads30ctpscoalmsact1,alamosa,CO-464-1,464,pfnolar,CT1,37.4594,-105.8947,Long_ID
16487,ads30ctpscoalmsact2,alamosa,CO-464-2,464,pfnolar,CT1,37.4594,-105.8947,Long_ID
16488,grazingyak,grazingyaksolar,CO-62376-PV1,62376,grazingyak,PV1,38.977759,-104.2527,Long_ID
16632,beowawepower1,beowawe,NV-10287-GEN1|GEN2,10287,berylsolarllcbsp1pvt3,GEN1,40.5547,-116.6175,Long_ID
16634,beowawepower2,beowawe,NV-10287-GEN2,10287,gadsby5gt6035,GEN1,40.5547,-116.6175,Long_ID
16635,bradyhotspringsoec,brady,NV-55991-OEC,55991,footecreek333wt245,OEC,39.796032,-119.01,Long_ID
16660,kansassourth,rekansassouthllc,CA-58148-KS,58148,rekansassouthpvnt,KS,36.226111,-119.8342,Long_ID
16707,highsierra,highsierralimited,CA-50495-HS1,50495,highsierra1,HS1,35.509041,-119.0305,Long_ID
16727,dcfpgen,biomassonelp,OR-10869-GE-2,10869,biomassonelpge2,BBC,42.436111,-122.85,Long_ID
16735,bagdad,rebagdadsolarillc,AZ-57790-1,57790,nan,1,34.585833,-113.1772,Long_ID
16736,hyderiphase2,cottoncentersolarhybrid,AZ-57561-PV2,57561,nan,PV1,33.034722,-112.6617,Long_ID
16737,lukeairforcebase,lukesolar,AZ-57324-PV1,57324,nan,PV1,33.526111,-112.3794,Long_ID
16738,badger,badger1,AZ-58262-1,58262,nan,1,33.498003,-112.8135,Long_ID
16739,desertstar,desertstar,AZ-59444-PV1,59444,nan,PV1,33.145,-112.66,Long_ID
16740,gilabend,gilabendhybrid,AZ-59020-PV1,59020,nan,PV1,32.940833,-112.8814,Long_ID
16741,cottoncenter,cottoncentersolarhybrid,AZ-57561-PV1,57561,nan,PV1,33.034722,-112.6617,Long_ID
16742,paloma,palomasolarhybrid,AZ-57562-PV1,57562,nan,PV1,33.021111,-112.6614,Long_ID
16743,gillespie1solar,regillespie1llc,AZ-58501-GILL1,58501,nan,GILL1,33.026389,-112.6658,Long_ID
16744,saddlemountaintonopah,saddlemountainsolari,AZ-58213-AZ2,58213,nan,AZ2,33.378333,-113.1808,Long_ID
16745,hyderii,hyderiihybrid,AZ-58383-PV1,58383,nan,PV1,33.027,-113.358889,Long_ID
16746,hyderiphase1,cottoncentersolarhybrid,AZ-57561-PV1,57561,nan,PV1,33.034722,-112.6617,Long_ID
16748,chinovalley,chinosolarvalley,AZ-57560-PV1,57560,nan,PV1,34.71843,-112.429,Long_ID
16749,ajosolar,reajo1llc,AZ-57795-1,57795,nan,1,32.367013,-112.8314,Long_ID
16761,riodeloroenergycenter,riodeorosolarenergycenter,NM-62597-RDO,62597,riodeloroenergycenter,RDO,34.692,-106.688,Long_ID
16762,rioranchosolarenergycenter,rioranchosolarenergycenter,NM-63184-RIRA,63184,rioranchosolarenergycenter,RIRA,35.10476,-106.4824,Long_ID
16765,encinosolar,encinosolarenergycenter,NM-63860-ESEC,63860,encinosolar,ESEC,35.354,-106.858,Long_ID
16766,brittonsolarpv,brittonsolarenergycenter,NM-63579-BSEC,63579,nan,BSEC,35.016,-106.098,Long_ID
16767,lajoya3,lajoyanm,NM-61044-WT1,61044,lajoyawind,WT1,34.81,-105.74,Long_ID
16768,lajoya4,lajoyanm,NM-61044-WT1,61044,lajoyawind,WT1,34.81,-105.74,Long_ID
16769,lajoya1,lajoyanm,NM-61044-WT1,61044,lajoyawind,WT1,34.81,-105.74,Long_ID
16770,lajoya2,lajoyanm,NM-61044-WT1,61044,lajoyawind,WT1,34.81,-105.74,Long_ID
16776,highlonesomemesa2,highlonesomemesallc,NM-56945-1,56945,highlonesomemesawindfarm,1,34.466667,-105.8564,Long_ID
16782,sanmiguel1solarec,sanmiguelisolarenergycenter,NM-63081-SMI,63081,sanmiguelsolarenergycenter,SMI,35.63457,-105.1784,Long_ID
16783,sanmiguel2solarec,sanmiguelisolarenergycenter,NM-63081-SMII,63081,sanmiguelsolarenergycenter,SMI,35.63457,-105.1784,Long_ID
16784,vistasolarenergycenter,vistasolarenergycenter,NM-62467-VISTA,62467,vistasolarenergycenter,VISTA,34.741,-106.655,Long_ID
16787,carrizozosolarproject,carrizozosolar,NM-61662-,61662,carrizozosolarproject,PV1,33.610306,-105.7478,Long_ID
16788,estanciasolarproject,cnmecsolarenergycenter,NM-62191-,62191,estanciasolarproject,CNMEC,34.783205,-106.0511,Long_ID
16790,storriesolar,storrielakesolarproject,NM-58794-,58794,storriesolar,MSMPV,35.656944,-105.1839,Long_ID
16791,columbussolar,columbussolarproject,NM-61165-,61165,columbussolar,88029,31.86673,-107.5875,Long_ID
16794,springersolar,springersolar1,NM-59560-,59560,springersolar,SPRG1,36.398056,-104.5942,Long_ID
16799,taosmesasolar,taosmesaenergyfacilityhybrid,NM-63728-TMEF1,63728,taosmesasolar,BESS,36.44,-105.62,Long_ID
16803,bluewatersolar12,blueskyone,NM-58689-1-2,58689,bluewatersolar,1,36.907778,-105.9853,Long_ID
16804,grantssolar12,grantscdec2,NM-62995-1-2,62995,grantssolar12,NMGR1,35.14,-107.821,Long_ID
16811,tungsten1,tungstenmountain,NV-60785-Unit1,60785,davejohnston2st11364,UNIT1,39.667002,-117.6937,Long_ID
16813,drylakesolar,drylakesolarenergycenter,NV-63933-DLPV1,63933,drylakesolarproposed,DLES1,36.42726,-114.8907,Long_ID
16816,aiyasolar,aiyasolarproject,NV-59869-GEN01,59869,aiyasolarproposed,GEN01,36.685,-114.646,Long_ID
16832,starvationridge,starvation,OR-63344-STAR,63344,nan,STAR,43.50222,-119.1485,Long_ID
16833,skookumchuckwind,skookumchuckwindfacility,63205_1,63205,nan,1,46.85074,-122.6644,Long_ID
16841,hollomansolarfacilitylandr,hollomansolarfacility,NM-60301-HPV1,60301,hollomansolarfacilitylandr,HPV1,32.921261,-106.0724,Long_ID
16849,queencreeksolar,queencreeksolarfarm,AZ-57883-GEN1,57883,srplandraddt10,GEN1,33.2675,-111.6122,Long_ID
16851,victorysolar,victorysolarllc,CO-60764-PV1,60764,nan,PV1,39.795,-104.433,Long_ID
16855,wmlandfill1,dadsgasrecovery,CO-56530-GEN1,56530,nan,GEN1,39.6522,-104.7161,Long_ID
16856,wmlandfill2,dadsgasrecovery,CO-56530-GEN2,56530,nan,GEN1,39.6522,-104.7161,Long_ID
16857,wmlandfill3,dadsgasrecovery,CO-56530-GEN3,56530,nan,GEN1,39.6522,-104.7161,Long_ID
16858,wmlandfill4,dadsgasrecovery,CO-56530-GEN4,56530,nan,GEN1,39.6522,-104.7161,Long_ID
16888,texequilonlarefineryg1,equilonlosangelesrefining,CA-50530-GEN1,50530,texequilonlarefineryg1,GEN1,33.791667,-118.2347,Long_ID
16889,texequilonlarefineryg2,equilonlosangelesrefining,CA-50530-GEN2,50530,texequilonlarefineryg2,GEN1,33.791667,-118.2347,Long_ID
16890,texequilonlarefineryg3,equilonlosangelesrefining,CA-50530-GEN3,50530,texequilonlarefineryg3,GEN1,33.791667,-118.2347,Long_ID
16923,enterprisesolarllc,enterprisesolarllc,UT-59386-ENTS1,59386,nan,ENTS1,37.641111,-113.6125,Long_ID
16924,escalantesolariiillc,escalantesolarillc,UT-59387-59388-ag,59387,nan,ESCS1,38.524167,-113.0339,Long_ID
16925,escalantesolariiillc,escalantesolariiillc,UT-59389-ESCS3,59389,nan,ESCS3,38.497778,-112.9869,Long_ID
16927,universityoforegoncogenpro,universityoforegoncentral,OR-54950-CC,54950,nan,1,44.048333,-123.0739,Long_ID
16930,stillwaterwind,stillwaterwindllc,MT-61858-WT,61858,stillwaterwind,WT,45.86584,-109.4766,Long_ID
16933,topgunenergystorage,topgunenergystorage,CA-61366-TGES,61366,bsq1434g,TGES,32.876198,-117.1678,Long_ID
16935,fallbrookenergystorage,fallbrookenergystorage,CA-61365-FBES,61365,bsq1169bess1,FBES,33.384244,-117.2353,Long_ID
16936,gatewayenergystorage,gatewayenergystoragesystem,CA-63834-GTWAY,63834,bsq1170bess,GTWAY,32.570556,-116.9106,Long_ID
16939,campoverdesolar,campoverdesolar,CA-58467-CVS1,58467,nan,CVS1,32.753333,-115.7264,Long_ID
16940,ruggedsolarfarm,ruggedsolarllc,CA-57960-1,57960,nan,1,32.686111,-116.2806,Long_ID
16946,ramonasolarenergy,ramonasolarenergy,CA-60995-1,60995,ramonasolarenergy,1,33.018486,-116.8607,Long_ID
16956,wistariaranchsolar,wistariaranchsolar,CA-61750-WICA,61750,nan,WICA,,-115.619858,Long_ID
16957,tulewind,tulewindllc,CA-57913-1,57913,nan,1,32.663889,-116.2897,Long_ID
16958,ellisqfs,plantno2,CA-52099-GEN1,52099,ellisqfs,GEN1,33.6433,-117.9556,Long_ID
16959,edomhillswindfarm,eastwindsproject,CA-50820-GEN1,50820,edomhillswindfarm,GEN1,33.890913,-116.5415,Long_ID
16960,rosamondone,rerosamondonellc,CA-58498-RONE,58498,dawngen,RONE,34.9,-118.2469,Long_ID
16961,desertsunlight250,desertsunlight250llc,CA-58542-DSL,58542,dsrtslpv21,DSL12,33.8055,-115.393889,Long_ID
16962,desertstateline1,statelinesolar,CA-58646-STL,58646,desertstateline,STL,35.6,-115.4,Long_ID
16963,desertstateline2,statelinesolar,CA-58646-STL,58646,desertstateline,STL,35.6,-115.4,Long_ID
16964,rosamondwestsolar1,solarstarcaliforniaxlillc,CA-60591-RS1,60591,rosamondwestsolar1,RS1,34.839012,-118.3868,Long_ID
16965,rosamondwestsolar2,goldenfieldssolarillc,CA-60590-RS1,60590,rosamondwestsolar2,RS1,34.839012,-118.3868,Long_ID
16968,rosamondtwo,rerosamondtwollc,CA-58499-RTWO,58499,twilghtg,RTWO,34.900278,-118.2383,Long_ID
16970,willowsprings2,willowspringsolarllc,CA-60324-GEN01,60324,williamsprings2,GEN01,34.826697,-118.3352,Long_ID
16971,corambrodiewindproject,brookfieldtehachapi1,CA-57962-BT1,57962,corambrodiewindproject,BT1,35.008333,-118.2414,Long_ID
16972,voyagerwind13,voyagerwindi,CA-60594-VYGR1,60594,voyagerwind1and3,VYGR1,35.046061,-118.2827,Long_ID
16973,cascadesolar,cascadesolar,CA-58590-1,58590,nan,1,34.157222,-116.2344,Long_ID
16985,windhubsolara,windhubsolarallc,CA-59878-GEN10,59878,windhubsolarallc,GEN01,35.0199,-118.2879,Long_ID
17006,coppermountain48,coppermountainsolari,NV-57205-PV02,57205,coppermountainsolarv,PV02,35.7814,-114.9933,Long_ID
17007,coppermountain10,eldoradoenergysolarexpansion,NV-56944-PV01,56944,coppermountainsolar,PV01,35.7881,-114.9933,Long_ID
17008,coppermountainsolar41,coppermountainsolar4llc,NV-59814-PV01,59814,coppermountainsolar4,PV01,35.78222,-114.9754,Long_ID
17012,desertharvest,desertharvestllc,CA-62177-DH001,62177,desertharvest,DH001,33.8,-115.38,Long_ID
17013,midwaysolarfarm,midwaysolarfarm1,CA-60336-MSF1,60336,midwaysolarfarm,MSF1,33.176627,-115.5728,Long_ID
17014,colgreennorthshore,midwaysolarfarm1,CA-60336-MSF1,60336,midwaysolarfarm,MSF1,33.176627,-115.5728,Long_ID
17016,longboatsolar,longboatsolarllc,CA-60485-PV1,60485,longboatsolar,PV1,34.541,-117.061,Long_ID
17017,northlancasterranch,northlancasterranch,CA-59962-NLR,59962,northlancasterranch,NLR,34.719538,-118.313,Long_ID
17018,kingbirdsolara,kingbirdsolarllc,CA-59868-GEN01,59868,kingbirdsolara,GEN01,34.819,-118.432,Long_ID
17019,kingbirdsolarb,kingbirdbsolarllc,CA-60091-GEN01,60091,kingbirdsolarb,GEN01,34.824206,-118.4385,Long_ID
17020,communitysolar,communitysolar1,CA-58545-1,58545,communitysolar,1,32.982778,-115.4819,Long_ID
17021,tropico,tropicosolarpvplant,CA-59599-GEN1,59599,tropico,GEN1,35.831944,-119.0561,Long_ID
17028,stanton1,stantonenergyreliabilitycenter,CA-60698-GT1,60698,stantonenergyreliabilitycenter1,GT1,33.806801,-117.9858,Long_ID
17029,stanton2,stantonenergyreliabilitycenter,CA-60698-GT2,60698,stantonenergyreliabilitycenter2,GT1,33.806801,-117.9858,Long_ID
17030,magnoliaanaheim,magnolia,CA-56046-1,56046,ppamagnoliapowerplantanaheim,1,34.1786,-118.3153,Long_ID
17031,magnoliacerritos,magnolia,CA-56046,56046,ppamagnoliapowerplantcerritos,1,34.1786,-118.3153,Long_ID
17032,houwelingsnurseriesice,glasshousecamarillocultivation,CA-58432-COG1,58432,houwelingsnurseriesoxnardinc,COG1,34.179722,-119.0831,Long_ID
17041,californiaflatsnorth,caflatssolar130llc,CA-60033-GEN01,60033,rpsn077,GEN01,35.615573,-120.4044,Long_ID
17042,californiaflatssolarsouth,caflatssolar150llc,CA-60034-GEN01,60034,rpsn143,GEN01,35.615573,-120.4044,Long_ID
17043,wrightsolarfreeman,wrightsolarpark,CA-59525-FRWSP,59525,nan,FRWSP,37.009444,-120.9572,Long_ID
17048,americankingssolar,americankingssolarllc,CA-60777-GEN01,60777,drew3genrpsq442,GEN01,36.24,-119.898,Long_ID
17050,westgatessolarstation,westgatessolarstation,CA-58206-1,58206,westgatessolarstation,1,36.142222,-120.1325,Long_ID
17056,maricopawestsolarpv,maricopawestsolar,CA-59607-MWS,59607,nan,MWS,35.115278,-119.3178,Long_ID
17057,crowcreeksolar1,frontiersolarllc,CA-60039-FTRS,60039,nan,FTRS,37.379919,-121.1307,Long_ID
17063,quintosolarpvproject,quintosolarpvproject,CA-59339-SSC13,59339,nan,SSC13,37.130278,-121.0522,Long_ID
17085,threepeakssolar,threepeakspower,UT-60432-TPP,60432,threepeakssolar,TPP,37.827082,-113.1371,Long_ID
17088,sagesolarwy,sagesolariiii,WY-62399-77778,62399,sagesolarwy,77778,41.77,-111.06,Long_ID
17090,airportsolarseor,airportsolar,OR-62560-APS,62560,airportsolarseor,APS,42.170176,-120.4023,Long_ID
17091,adamssolaror,adamssolarcenter,OR-61496-ADAMS,61496,adamssolaror,ADAMS,44.675,-121.122,Long_ID
17092,bearcreeksolarctr,bearcreeksolarcenter,OR-61281-GEN1,61281,bearcreeksolarctr,BCRSC,44.060814,-121.2372,Long_ID
17111,simplotleasingst60125g1,sfphosphatesltdco,UT-54472-GEN1,54472,pfnolarsimplotleasingst60125g1utecmeb,GEN1,41.5417,-109.1328,Long_ID
17180,prinevillesolarenergyllcpv4525501,prinevillesolarenergyllc,OR-63049-GEN1,63049,prinevillesolarenergyllcpv4525501ormeb,GEN1,44.163296,-120.5241,Long_ID
17181,millicansolarenergyllcpvbus01,millicansolarenergyllc,OR-63050-GEN1,63050,millicansolarenergyllcpv4524701ormeb,GEN1,44.154107,-120.5341,Long_ID
17182,orsolar2llcagatebaysolarpv4515801,orsolar2llc,OR-61200-ORSR2,61200,orsolar2llcagatebaysolarpv4515801ort2meb,ORSR2,42.542084,-122.7813,Long_ID
17183,covemountainsolar2llcpv6972602,covemountainsolar2,UT-62470-GEN01,62470,covemountainsolar2llcpv6972602utmeb,GEN01,37.638602,-113.6371,Long_ID
17184,covemountainsolarllcpv6972601,covemountainsolar,UT-62469-GEN01,62469,covemountainsolarllcpv6972601utmeb,GEN01,37.623123,-113.6192,Long_ID
17185,sigurdsolarllcpv6634501,sigurdsolarllc,UT-62666-SGSOL,62666,sigurdsolarllcpv6634501utmeb,SGSOL,38.850544,-112.0052,Long_ID
17188,graphitesolarillcpv6595301,graphitesolari,UT-64186-394,64186,graphitesolarillcpv6595301utmeb,394,39.54844,-110.7121,Long_ID
17189,huntersolarllc,huntersolarllcut,UT-62656-HUSOL,62656,huntersolarllcpv6651501utmeb,HUSOL,39.142217,-111.0511,Long_ID
17190,milfordsolarillcpv6973001,milfordsolar1,UT-62812-MS1,62812,milfordsolarillcpv6973001utmeb,MS1,38.490667,-113.0183,Long_ID
17204,latigowind1,latigowindpark,UT-59965-LTIGO,59965,latigowindmonticillowind,LTIGO,37.886706,-109.3684,Long_ID
17205,pioneerwind1,pioneerwindparkllc,WY-60259-PWP1,60259,nan,PWP1,42.728198,-105.8668,Long_ID
17210,intermountaincc1,intermountain,UT-6481-3,6481,intermountainpowerprojectreplacementcc11of21x1m501jac26039,1,39.509731,-112.5802,Long_ID
17212,intermountaincc2,intermountain,UT-6481-3,6481,intermountainpowerprojectreplacementcc12of21x1m501jac26039,1,39.509731,-112.5802,Long_ID
17247,elcentrocc4,elcentrohybrid,CA-389-AG,389,elcentrocc4totalccplant,2,32.802222,-115.54,Long_ID
17262,apachesolar,apachesolar1,AZ-60964-AEPS1,60964,apachesolar,AEPS1,32.068141,-109.8904,Long_ID
17266,kieferlandfill11,kieferlandfill,CA-55766-361A,55766,kieferlandfill11,361A,38.5136,-121.1944,Long_ID
17267,kieferlandfill12,kieferlandfill,CA-55766-361B,55766,kieferlandfill12,361A,38.5136,-121.1944,Long_ID
17268,kieferlandfill13,kieferlandfill,CA-55766-361C,55766,kieferlandfill13,361A,38.5136,-121.1944,Long_ID
17271,elandsolarpv1,eland1solarfarm,CA-61168-PV,61168,elandsolarpv1,68SF8,35.2237,-117.977,Long_ID
17274,civiccenterchp,civiccenter,CA-10623-AG,10623,civiccenterchp,GEN1,34.0564,-118.2436,Long_ID
17277,karenavenuewindfarm,karenavenuewindfarm,CA-10718-WND,10718,3.39219E+13,WND,33.92194,-116.5622,Long_ID
17281,windstream39,victorygarden,CA-50532-15SLE,50532,3.50686E+14,WGNS,35.0686,-118.3833,Long_ID
17282,windstream6041,victorygarden,CA-50532-15SLE,50532,3.50686E+14,WGNS,35.0686,-118.3833,Long_ID
17283,windstream6042,victorygardenphaseiv,CA-52160-WGNS,52160,3.50761E+13,WGNS,,-118.4319,Long_ID
17291,ridgetop2,ridgetopenergyllc,CA-10597-WGN1,10597,3.50697E+14,WGN1,35.0697,-118.3167,Long_ID
17297,alamosolar,alamosolar,CA-59469-ALAMO,59469,3.46822E+14,ALAMO,34.682222,-117.3475,Long_ID
17299,lonevalleysolarpark1,marathonsolarproject,CA-58417-CP1,58417,3.43981E+14,CP1,34.398059,-116.8655,Long_ID
17308,csusbfuelcell,calstateunivsanbernardinofc01,CA-57544-FC01,57544,3.41858E+16,FC01,34.185833,-117.3242,Long_ID
17313,kaweahph23pspaggregate,kaweah1,CA-337-1,337,3.64651E+13,1,36.465066,-118.862,Long_ID
17320,controlqfs,mammothg1,CA-10480-GEN1,10480,moapasouthernpaiutesolar1pvnt250,GEN1,37.6451,-118.9143,Long_ID
17321,chinoqfs,spadra,CA-10471-,10471,,GEN1,34.0408,-117.8217,Long_ID
17322,mmtulare,tularecitylandfill,CA-55160-UNT1,55160,36388119394,UNT1,36.388,-119.394,Long_ID
17324,tularebiomatfuelcell,tularewwtpbiomatfuelcell,CA-61846-MM-27,61846,3.61889E+15,MM27,36.187138,-119.3751,Long_ID
17326,alamitosenergystorage,aesesalamitosllc,CA-61204-ALMTS,61204,3.37699E+15,ALMTS,33.770202,-118.0997,Long_ID
17328,desertharvestiibess,desertharvestiillc,CA-64103-DH003,64103,3.38015E+18,DH002,33.8,-115.38,Long_ID
17330,miralomabessa,miralomaenergystoragefacility,CA-60661-013A,60661,,013A,34.006125,-117.5609,Long_ID
17331,miralomabessb,miralomaenergystoragefacility,CA-60661-013B,60661,,013A,34.006125,-117.5609,Long_ID
17337,yorktown1bess,yorktownbatteryenergystoragefacility,CA-63325-YORK1,63325,yorktownbatteryenergystoragefacility,YORK1,34.00467,-118.0684,Long_ID
17339,westpointtpagrr,westpointtreatmentplant,WA-50329-4-5,50329,westpointtp,1,47.661111,-122.4464,Long_ID
17342,osograndewind,osograndewindfarm,NM-63502-OGW24-45,63502,osograndewindtepc,OGW24,32.9323,-103.6664,Long_ID
17344,blackmountainsolar,blackmountainsolarllc,AZ-58042-1,58042,blackmoutiansolar,1,35.0227,-114.159722,Long_ID
17349,kingmanwind,kingman1,AZ-57775-WGNS,57775,kingmanwind,PV,35.145833,-114.060833,Long_ID
17373,jackpotsolarprojects,jackpotsolareastllc,ID-60899-???,60899,jackpotholdingsllc,JPTEA,42.206,-114.646,Long_ID
17374,faraday7,faraday,OR-3045-7,3045,faraday7,1,45.268045,-122.3201,Long_ID
17375,faraday8,faraday,OR-3045-8,3045,faraday8,1,45.268045,-122.3201,Long_ID
17407,vacadixonbattery,vacadixonbatterystoragesystem,59256_BAT1,59256,ads2032,BAT1,38.393333,-121.9278,Long_ID
17417,yerbabuenabattery,yerbabuena,59257_YB1,59257,ads2032,YB1,37.305833,-121.755,Long_ID
17419,bakerstationhydro,bakercreekhydroelectric,59428_GENE1,59428,ads2032,GENE1,40.526389,-123.7256,Long_ID
17420,matthewsdamhydro,gosselinhydro,10128_GEN1,10128,ads2032,GEN1,40.37,-123.4347,Long_ID
17425,oakflat,oakflat,626_1,626,ads2032,1,40.07531,-121.1614,Long_ID
17428,lostcreek12hydroconversion,lostcreeki,10708_GEN1,10708,ads2032,GEN1,40.7576,-121.4145,Long_ID
17429,rockcreekhydro,rockcreeklp,50892_GEN1,50892,ads2032,GEN1,38.78342,-120.7785,Long_ID
17430,altapowerhouse,alta,214_1,214,ads2032,1,39.215979,-120.8036,Long_ID
17431,phoenixph,phoenix,264_1,264,ads2032,1,38.032103,-120.3265,Long_ID
17434,mcswainhydro,mcswain,410_1,410,ads2032,1,37.522065,-120.3101,Long_ID
17438,clearlakeunit1,clearlakehydro,50128_3381,50128,ads2032,3381,38.923556,-122.5667,Long_ID
17440,fairfieldpowerhouse,fairfieldanheuserbusch,57010_1,57010,ads2032,1,38.232108,-122.0927,Long_ID
17442,frankenheimerpowerplant,frankenheimer,50219_U1,50219,ads2032,U1,37.830378,-120.807,Long_ID
17443,grasshopperflathydro,nelsoncreek,50223_1296,50223,ads2032,1296,41.028893,-121.8924,Long_ID
17447,nacimientohydroelectricplant,nacimientohydroproject,50352_1,50352,ads2032,1,35.798576,-120.8833,Long_ID
17449,smallqfaggburney,cottonwood,394_1,394,ads2032,1,36.443421,-118.0439,Long_ID
17450,smallqfagggrassvalley,scottflat,839_7P,839,ads2032,7P,39.272108,-120.9325,Long_ID
17452,spburn7snowmt,burneycreek,10706_GEN1,10706,ads2032,GEN1,40.8579,-121.7225,Long_ID
17453,ukiahlakemendocinohydro,lakemendocino,7489_G1,7489,ads2032,G1,39.197222,-123.1856,Long_ID
17454,warmspringshydro,warmspringshydro,54261_3385,54261,ads2032,3385,38.722141,-123.0112,Long_ID
17456,woodwardpowerplant,woodward,50218_U1,50218,ads2032,U1,37.860653,-120.8792,Long_ID
17460,vascowind,altamontpasswindplant,50712_,50712,ads2032,GEN1,37.7341,-121.6516,Long_ID
17472,hatchetridgewindfarm,hatchetridge,56654_1,56654,ads2032,1,40.8981,-121.8036,Long_ID
17474,internationalturbineresearch,dinosaurpoint,10005_WRGS,10005,ads2032,WTGS,37.0478,-121.1708,Long_ID
17478,goldenhillsa,goldenhillswind,60049_GE,60049,ads2032,GE,37.713311,-121.6404,Long_ID
17479,goldenhillsb,goldenhillswind,60049_GE,60049,ads2032,GE,37.713311,-121.6404,Long_ID
17485,labrisawindproject,montezumahillswindplant,54453_GEN2,54453,ads2032,GEN2,38.1167,-121.8333,Long_ID
17488,oakleysolarproject,oakleysolarproject,58376_1,58376,ads2032,1,38.001667,-121.451667,Long_ID
17489,sunsetreservoirnorthbasin,sunsetreservoirnorthbasin,57559_1,57559,ads2032,1,37.750894,-122.4818,Long_ID
17498,vintnersolar,vintnersolar,58509_PV4,58509,ads2032,PV4,35.55795,-120.6829,Long_ID
17499,bakersfield111,bakersfield111,59948_BF111,59948,ads2032,BF111,35.317551,-118.9899,Long_ID
17502,cloverdalesolari,cloverdalesolari,58949_TBD,58949,ads2032,TBD,38.773056,-123.0178,Long_ID
17503,fallrivermillsprojectb,shastasolarfarm,58814_GENA,58814,ads2032,GENA,41.031389,-121.4225,Long_ID
17504,fallrivermillsprojecta,shastasolarfarm,58814_GENA,58814,ads2032,GENA,41.031389,-121.4225,Long_ID
17505,enerparccalifornia2,adaptureca2llc,59978_,59978,ads2032,ECA22,39.69898,-122.1756,Long_ID
17506,putahcreeksolarfarm,putahcreeksolarfarm,59550_PCSF,59550,ads2032,PCSF,38.521111,-121.9939,Long_ID
17507,harris,2127harrissolarproject,58919_2127,58919,ads2032,2127,39.291667,-121.6697,Long_ID
17508,sonora1,sonora1,58578_SON1,58578,ads2032,SON1,37.889753,-120.5287,Long_ID
17509,2097helton,2097heltonsolarproject,58920_2097,58920,ads2032,2097,37.352222,-120.5069,Long_ID
17510,citizensolarb,citizenb,59738_CSB,59738,ads2032,CSB,36.723806,-120.4321,Long_ID
17512,sunharvestsolar,sunharvestsolarndp1,59687_NDP1,59687,ads2032,NDP1,37.05758,-120.6536,Long_ID
17514,tranquillity,retranquillity,59939_TQ,59939,ads2032,TQ,36.581365,-120.4045,Long_ID
17516,corcorancity,cityofcorcoransolar,59087_GEN 1,59087,ads2032,GEN 1,36.134444,-119.5544,Long_ID
17517,aspirationsolarg,aspirationg,59737_ASPRG,59737,ads2032,ASPRG,36.552186,-120.3525,Long_ID
17518,whitneypointsolar,rushcreekwind,60619_GEN1,60619,ads2032,GEN1,39.172111,-103.8454,Long_ID
17520,castor,castorsolar,60277_,60277,ads2032,CASTR,35.211044,-119.3873,Long_ID
17521,nickel1nlh1,nickel1solarfacility,58034_1,58034,ads2032,1,35.647295,-119.7165,Long_ID
17522,frontiersolar,blackwellsolarpark,59524_,59524,ads2032,FRBSP,,-119.845,Long_ID
17523,californiavalleysolarranchphasea,californiavalleysolarranch,57439_HPR2,57439,ads2032,HPR2A,35.323739,-119.9166,Long_ID
