"x1","unit_name","inr","unit_code","county","fuel","zone","in_service","installed_capacity_rating_mw","summer_capacity_mw","geoid","longitude","latitude","heat_input_mmbtu","operation_hour","heat_rate","p_nom","balancing_authority_code","ads_balancing_area","ads_mustrun","fuel_type","carrier","ramp_limit_up","ramp_limit_down","dateout","build_year","operating_year","generator_id","generator_name","summer_derate","winter_derate","minimum_load_mw","nameplate_energy_capacity_mwh","energy_capacity_mwh"
988,"TAYGETE SOLAR 1 U2",NA,"TAYGETE_UNIT2","PECOS","SOLAR","WEST",2021,128.9,128.9,"48371",-102.723405884255,30.7808895296666,NA,NA,NA,128.9,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2021,2021,988,"988_solar",1,1,0,128.9,NA
989,"TAYGETE SOLAR 2 U1",NA,"TAYGETE2_UNIT1","PECOS","SOLAR","WEST",2023,101.9,101.9,"48371",-102.723405884255,30.7808895296666,NA,NA,NA,101.9,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2023,2023,989,"989_solar",1,1,0,101.9,NA
990,"TAYGETE SOLAR 2 U2",NA,"TAYGETE2_UNIT2","PECOS","SOLAR","WEST",2023,101.9,101.9,"48371",-102.723405884255,30.7808895296666,NA,NA,NA,101.9,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2023,2023,990,"990_solar",1,1,0,101.9,NA
991,"TITAN SOLAR (IP TITAN) U1",NA,"TI_SOLAR_UNIT1","CULBERSON","SOLAR","WEST",2021,136.8,136.8,"48109",-104.518316437405,31.4460068502446,NA,NA,NA,136.8,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2021,2021,991,"991_solar",1,1,0,136.8,NA
992,"TITAN SOLAR (IP TITAN) U2",NA,"TI_SOLAR_UNIT2","CULBERSON","SOLAR","WEST",2021,131.1,131.1,"48109",-104.518316437405,31.4460068502446,NA,NA,NA,131.1,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2021,2021,992,"992_solar",1,1,0,131.1,NA
993,"TPE ERATH SOLAR",NA,"DG_ERATH_ERATH21","ERATH","SOLAR","NORTH",2021,10,10,"48143",-98.2176545417071,32.2359982703594,NA,NA,NA,10,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2021,2021,993,"993_solar",1,1,0,10,NA
994,"VANCOURT SOLAR",NA,"VANCOURT_UNIT1","CAMERON","SOLAR","COASTAL",2023,45.7,45.7,"48061",-97.5138676884971,26.1342960091692,NA,NA,NA,45.7,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2023,2023,994,"994_solar",1,1,0,45.7,NA
995,"VISION SOLAR 1",NA,"VISION_UNIT1","NAVARRO","SOLAR","NORTH",2022,129.2,127,"48349",-96.4732378234085,32.0469986906278,NA,NA,NA,129.2,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2022,2022,995,"995_solar",0.98297213622291,1,0,129.2,NA
996,"WAGYU SOLAR",NA,"WGU_UNIT1","BRAZORIA","SOLAR","COASTAL",2021,120,120,"48039",-95.4516980328554,29.1893632334676,NA,NA,NA,120,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2021,2021,996,"996_solar",1,1,0,120,NA
997,"WALNUT SPRINGS",NA,"DG_WLNTSPRG_1UNIT","BOSQUE","SOLAR","NORTH",2016,10,10,"48035",-97.6342161989133,31.9004331312167,NA,NA,NA,10,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2016,2016,997,"997_solar",1,1,0,10,NA
998,"WAYMARK SOLAR",NA,"WAYMARK_UNIT1","UPTON","SOLAR","WEST",2018,182,182,"48461",-102.042871376058,31.3686187823975,NA,NA,NA,182,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2018,2018,998,"998_solar",1,1,0,182,NA
999,"WEBBERVILLE SOLAR",NA,"WEBBER_S_WSP1","TRAVIS","SOLAR","SOUTH",2011,26.7,26.7,"48453",-97.7814321956189,30.3346405008206,NA,NA,NA,26.7,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2011,2011,999,"999_solar",1,1,0,26.7,NA
1000,"WEST MOORE II",NA,"DG_WMOOREII_WMOOREII","GRAYSON","SOLAR","NORTH",2018,5,5,"48181",-96.6776760246257,33.6269848971846,NA,NA,NA,5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2018,2018,1000,"1000_solar",1,1,0,5,NA
1001,"WEST OF PECOS SOLAR",NA,"W_PECOS_UNIT1","REEVES","SOLAR","WEST",2019,100,100,"48389",-103.692833368781,31.3227762103605,NA,NA,NA,100,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2019,2019,1001,"1001_solar",1,1,0,100,NA
1002,"WESTORIA SOLAR U1",NA,"WES_UNIT1","BRAZORIA","SOLAR","COASTAL",2022,101.6,101.6,"48039",-95.4516980328554,29.1893632334676,NA,NA,NA,101.6,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2022,2022,1002,"1002_solar",1,1,0,101.6,NA
1003,"WESTORIA SOLAR U2",NA,"WES_UNIT2","BRAZORIA","SOLAR","COASTAL",2022,101.6,101.6,"48039",-95.4516980328554,29.1893632334676,NA,NA,NA,101.6,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2022,2022,1003,"1003_solar",1,1,0,101.6,NA
1004,"WHITESBORO",NA,"DG_WBORO_WHTSBORO","GRAYSON","SOLAR","NORTH",2017,5,5,"48181",-96.6776760246257,33.6269848971846,NA,NA,NA,5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2017,2017,1004,"1004_solar",1,1,0,5,NA
1005,"WHITESBORO II",NA,"DG_WBOROII_WHBOROII","GRAYSON","SOLAR","NORTH",2017,5,5,"48181",-96.6776760246257,33.6269848971846,NA,NA,NA,5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2017,2017,1005,"1005_solar",1,1,0,5,NA
1006,"WHITEWRIGHT",NA,"DG_WHTRT_WHTRGHT","FANNIN","SOLAR","NORTH",2017,10,10,"48147",-96.1068347658548,33.593819480122,NA,NA,NA,10,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2017,2017,1006,"1006_solar",1,1,0,10,NA
1007,"WHITNEY SOLAR",NA,"DG_WHITNEY_SOLAR1","BOSQUE","SOLAR","NORTH",2017,10,10,"48035",-97.6342161989133,31.9004331312167,10156.5,NA,NA,10,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2017,2017,1007,"1007_solar",1,1,0,10,NA
1008,"YELLOW JACKET SOLAR",NA,"DG_YLWJACKET_YLWJACKET","BOSQUE","SOLAR","NORTH",2018,5,5,"48035",-97.6342161989133,31.9004331312167,NA,NA,NA,5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2018,2018,1008,"1008_solar",1,1,0,5,NA
1012,"7V SOLAR U1","21INR0351","7RNCHSLR_UNIT1","FAYETTE","SOLAR","SOUTH",2024,139.66,139.2,"48149",-96.9200929891016,29.8766102546518,NA,NA,NA,139.66,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1012,"1012_solar",0.996706286696262,1,0,139.66,NA
1013,"7V SOLAR U2","21INR0351","7RNCHSLR_UNIT2","FAYETTE","SOLAR","SOUTH",2024,95.54,95.2,"48149",-96.9200929891016,29.8766102546518,NA,NA,NA,95.54,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1013,"1013_solar",0.99644128113879,1,0,95.54,NA
1014,"7V SOLAR U3","21INR0351","7RNCHSLR_UNIT3","FAYETTE","SOLAR","SOUTH",2024,5.57,5.6,"48149",-96.9200929891016,29.8766102546518,NA,NA,NA,5.57,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1014,"1014_solar",1.00538599640934,1,0,5.57,NA
1015,"ANGELO SOLAR","19INR0203","ANG_SLR_UNIT1","TOM GREEN","SOLAR","WEST",2024,195.41,195,"48451",-100.462158616878,31.4045874270293,NA,NA,NA,195.41,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1015,"1015_solar",0.997901847397779,1,0,195.41,NA
1016,"AUREOLA SOLAR U1","21INR0302","AURO_SLR_UNIT1","MILAM","SOLAR","SOUTH",2024,201.66,200.4,"48331",-96.9774069654292,30.7861138900279,NA,NA,NA,201.66,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1016,"1016_solar",0.993751859565606,1,0,201.66,NA
1017,"BIG STAR SOLAR U1","21INR0413","BIG_STAR_UNIT1","BASTROP","SOLAR","SOUTH",2024,132.27,130,"48021",-97.3119813075909,30.1036438225311,NA,NA,NA,132.27,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1017,"1017_solar",0.982838134119604,1,0,132.27,NA
1018,"BIG STAR SOLAR U2","21INR0413","BIG_STAR_UNIT2","BASTROP","SOLAR","SOUTH",2024,70.83,70,"48021",-97.3119813075909,30.1036438225311,NA,NA,NA,70.83,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1018,"1018_solar",0.988281801496541,1,0,70.83,NA
1019,"BLUE JAY SOLAR I","21INR0538","BLUEJAY_UNIT1","GRIMES","SOLAR","NORTH",2024,69,69,"48185",-95.9853818871584,30.5433887108227,NA,NA,NA,69,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1019,"1019_solar",1,1,0,69,NA
1020,"BLUE JAY SOLAR II","19INR0085","BLUEJAY_UNIT2","GRIMES","SOLAR","NORTH",2024,141,141,"48185",-95.9853818871584,30.5433887108227,NA,NA,NA,141,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1020,"1020_solar",1,1,0,141,NA
1021,"BRIGHT ARROW SOLAR U1","22INR0242","BR_ARROW_UNIT1","HOPKINS","SOLAR","NORTH",2024,127.3,127,"48223",-95.5643849677102,33.149452936229,NA,NA,NA,127.3,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1021,"1021_solar",0.997643362136685,1,0,127.3,NA
1022,"BRIGHT ARROW SOLAR U2","22INR0242","BR_ARROW_UNIT2","HOPKINS","SOLAR","NORTH",2024,173.9,173,"48223",-95.5643849677102,33.149452936229,NA,NA,NA,173.9,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1022,"1022_solar",0.994824611845888,1,0,173.9,NA
1023,"BUFFALO CREEK (OLD 300 SOLAR CENTER) U1","21INR0406","BCK_UNIT1","FORT BEND","SOLAR","HOUSTON",2024,217.5,217.5,"48157",-95.7708093741209,29.5275017684014,NA,NA,NA,217.5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1023,"1023_solar",1,1,0,217.5,NA
1024,"BUFFALO CREEK (OLD 300 SOLAR CENTER) U2","21INR0406","BCK_UNIT2","FORT BEND","SOLAR","HOUSTON",2024,221.3,221.3,"48157",-95.7708093741209,29.5275017684014,NA,NA,NA,221.3,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1024,"1024_solar",1,1,0,221.3,NA
1025,"CHEVRON ALLEN SOLAR (HAYHURST TEXAS SOLAR)","22INR0363","CHAL_SLR_SOLAR1","CULBERSON","SOLAR","WEST",2024,25.22,24.8,"48109",-104.518316437405,31.4460068502446,NA,NA,NA,25.22,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1025,"1025_solar",0.98334655035686,1,0,25.22,NA
1026,"CORAL SOLAR U1","22INR0295","CORALSLR_SOLAR1","FALLS","SOLAR","NORTH",2024,97.7,96.2,"48145",-96.9363879019623,31.2535215501231,NA,NA,NA,97.7,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1026,"1026_solar",0.984646878198567,1,0,97.7,NA
1027,"CORAL SOLAR U2","22INR0295","CORALSLR_SOLAR2","FALLS","SOLAR","NORTH",2024,56.3,55.4,"48145",-96.9363879019623,31.2535215501231,NA,NA,NA,56.3,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1027,"1027_solar",0.984014209591474,1,0,56.3,NA
1028,"DANISH FIELDS SOLAR U1","20INR0069","DAN_UNIT1","WHARTON","SOLAR","SOUTH",2024,301.3,300,"48481",-96.2223761536562,29.277916382541,NA,NA,NA,301.3,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1028,"1028_solar",0.995685363425158,1,0,301.3,NA
1029,"DANISH FIELDS SOLAR U2","20INR0069","DAN_UNIT2","WHARTON","SOLAR","SOUTH",2024,151,150.2,"48481",-96.2223761536562,29.277916382541,NA,NA,NA,151,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1029,"1029_solar",0.994701986754967,1,0,151,NA
1030,"DANISH FIELDS SOLAR U3","20INR0069","DAN_UNIT3","WHARTON","SOLAR","SOUTH",2024,150.5,149.8,"48481",-96.2223761536562,29.277916382541,NA,NA,NA,150.5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1030,"1030_solar",0.995348837209302,1,0,150.5,NA
1031,"DELILAH SOLAR 1 U1","22INR0202","DELILA_1_G1","LAMAR","SOLAR","NORTH",2024,153.54,150,"48277",-95.5708943311901,33.6669961536744,NA,NA,NA,153.54,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1031,"1031_solar",0.976944118796405,1,0,153.54,NA
1032,"DELILAH SOLAR 1 U2","22INR0202","DELILA_1_G2","LAMAR","SOLAR","NORTH",2024,153.54,150,"48277",-95.5708943311901,33.6669961536744,NA,NA,NA,153.54,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1032,"1032_solar",0.976944118796405,1,0,153.54,NA
1033,"EASTBELL MILAM SOLAR","21INR0203","EBELLSLR_UNIT1","MILAM","SOLAR","SOUTH",2024,244.86,240,"48331",-96.9774069654292,30.7861138900279,NA,NA,NA,244.86,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1033,"1033_solar",0.98015192354815,1,0,244.86,NA
1034,"FENCE POST SOLAR U1","22INR0404","FENCESLR_SOLAR1","NAVARRO","SOLAR","NORTH",2024,141.3,138,"48349",-96.4732378234085,32.0469986906278,NA,NA,NA,141.3,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1034,"1034_solar",0.976645435244161,1,0,141.3,NA
1035,"FENCE POST SOLAR U2","22INR0404","FENCESLR_SOLAR2","NAVARRO","SOLAR","NORTH",2024,99.5,98,"48349",-96.4732378234085,32.0469986906278,NA,NA,NA,99.5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1035,"1035_solar",0.984924623115578,1,0,99.5,NA
1036,"FIGHTING JAYS SOLAR U1","21INR0278","JAY_UNIT1","FORT BEND","SOLAR","HOUSTON",2025,179.5,179.6,"48157",-95.7708093741209,29.5275017684014,NA,NA,NA,179.5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2025,2025,1036,"1036_solar",1.00055710306407,1,0,179.5,NA
1037,"FIGHTING JAYS SOLAR U2","21INR0278","JAY_UNIT2","FORT BEND","SOLAR","HOUSTON",2025,171.8,171.9,"48157",-95.7708093741209,29.5275017684014,NA,NA,NA,171.8,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2025,2025,1037,"1037_solar",1.00058207217695,1,0,171.8,NA
1038,"FIVE WELLS SOLAR U1","24INR0015","FIVEWSLR_UNIT1","BELL","SOLAR","NORTH",2024,193.43,192.1,"48027",-97.4782395286261,31.03769455081,NA,NA,NA,193.43,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1038,"1038_solar",0.993124127591377,1,0,193.43,NA
1039,"FIVE WELLS SOLAR U2","24INR0015","FIVEWSLR_UNIT2","BELL","SOLAR","NORTH",2024,128.75,128.1,"48027",-97.4782395286261,31.03769455081,NA,NA,NA,128.75,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1039,"1039_solar",0.99495145631068,1,0,128.75,NA
1040,"FRYE SOLAR U1","20INR0080","FRYE_SLR_UNIT1","SWISHER","SOLAR","PANHANDLE",2024,250.9,250,"48437",-101.734915156174,34.5302815476985,NA,NA,NA,250.9,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1040,"1040_solar",0.996412913511359,1,0,250.9,NA
1041,"FRYE SOLAR U2","20INR0080","FRYE_SLR_UNIT2","SWISHER","SOLAR","PANHANDLE",2024,251.1,250,"48437",-101.734915156174,34.5302815476985,NA,NA,NA,251.1,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1041,"1041_solar",0.995619275189168,1,0,251.1,NA
1042,"HALO SOLAR","21INR0304","HALO_SLR_UNIT1","BELL","SOLAR","NORTH",2024,251.15,250.4,"48027",-97.4782395286261,31.03769455081,NA,NA,NA,251.15,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1042,"1042_solar",0.997013736810671,1,0,251.15,NA
1043,"HOLLYWOOD SOLAR U1","21INR0389","HOL_UNIT1","WHARTON","SOLAR","SOUTH",2024,176.14,175.3,"48481",-96.2223761536562,29.277916382541,NA,NA,NA,176.14,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1043,"1043_solar",0.995231066197343,1,0,176.14,NA
1044,"HOLLYWOOD SOLAR U2","21INR0389","HOL_UNIT2","WHARTON","SOLAR","SOUTH",2024,178.95,178.1,"48481",-96.2223761536562,29.277916382541,NA,NA,NA,178.95,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1044,"1044_solar",0.995250069851914,1,0,178.95,NA
1045,"HOPKINS SOLAR U1","20INR0210","HOPKNSLR_UNIT1","HOPKINS","SOLAR","NORTH",2024,175.35,174.8,"48223",-95.5643849677102,33.149452936229,NA,NA,NA,175.35,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1045,"1045_solar",0.996863416025093,1,0,175.35,NA
1046,"HOPKINS SOLAR U2","20INR0210","HOPKNSLR_UNIT2","HOPKINS","SOLAR","NORTH",2024,76.17,75.8,"48223",-95.5643849677102,33.149452936229,NA,NA,NA,76.17,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1046,"1046_solar",0.995142444531968,1,0,76.17,NA
1047,"HOVEY (BARILLA SOLAR 1B)","12INR0059b","HOVEY_UNIT2","PECOS","SOLAR","WEST",2024,7.41,7.4,"48371",-102.723405884255,30.7808895296666,NA,NA,NA,7.41,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1047,"1047_solar",0.998650472334683,1,0,7.41,NA
1048,"LONGBOW SOLAR","20INR0026","LON_SOLAR1","BRAZORIA","SOLAR","COASTAL",2024,78.2,77,"48039",-95.4516980328554,29.1893632334676,NA,NA,NA,78.2,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1048,"1048_solar",0.9846547314578,1,0,78.2,NA
1049,"MERCURY SOLAR U1","21INR0257","MERCURY_PV1","HILL","SOLAR","NORTH",2024,203.5,203.5,"48217",-97.131974885135,31.9904805887917,NA,NA,NA,203.5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1049,"1049_solar",1,1,0,203.5,NA
1050,"MERCURY SOLAR U2","23INR0153","MERCURY_PV2","HILL","SOLAR","NORTH",2024,203.5,203.5,"48217",-97.131974885135,31.9904805887917,NA,NA,NA,203.5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1050,"1050_solar",1,1,0,203.5,NA
1051,"MYRTLE SOLAR U1","19INR0041","MYR_UNIT1","BRAZORIA","SOLAR","COASTAL",2024,171.6,167.2,"48039",-95.4516980328554,29.1893632334676,NA,NA,NA,171.6,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1051,"1051_solar",0.974358974358974,1,0,171.6,NA
1052,"MYRTLE SOLAR U2","19INR0041","MYR_UNIT2","BRAZORIA","SOLAR","COASTAL",2024,149.6,145.8,"48039",-95.4516980328554,29.1893632334676,NA,NA,NA,149.6,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1052,"1052_solar",0.974598930481284,1,0,149.6,NA
1053,"PISGAH RIDGE SOLAR U1","22INR0254","PISGAH_SOLAR1","NAVARRO","SOLAR","NORTH",2024,189.4,186.5,"48349",-96.4732378234085,32.0469986906278,NA,NA,NA,189.4,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1053,"1053_solar",0.984688489968321,1,0,189.4,NA
1054,"PISGAH RIDGE SOLAR U2","22INR0254","PISGAH_SOLAR2","NAVARRO","SOLAR","NORTH",2024,64.4,63.5,"48349",-96.4732378234085,32.0469986906278,NA,NA,NA,64.4,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1054,"1054_solar",0.986024844720497,1,0,64.4,NA
1055,"PLAINVIEW SOLAR (RAMSEY SOLAR) U1","20INR0130","PLN_UNIT1","WHARTON","SOLAR","SOUTH",2024,270,257,"48481",-96.2223761536562,29.277916382541,NA,NA,NA,270,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1055,"1055_solar",0.951851851851852,1,0,270,NA
1056,"PLAINVIEW SOLAR (RAMSEY SOLAR) U2","20INR0130","PLN_UNIT2","WHARTON","SOLAR","SOUTH",2024,270,257,"48481",-96.2223761536562,29.277916382541,NA,NA,NA,270,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1056,"1056_solar",0.951851851851852,1,0,270,NA
1057,"PORTER SOLAR U1","21INR0458","PORT_SLR_UNIT1","DENTON","SOLAR","NORTH",2024,245.83,245,"48121",-97.1169075613203,33.2052050520754,NA,NA,NA,245.83,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1057,"1057_solar",0.99662368303299,1,0,245.83,NA
1058,"ROSELAND SOLAR U1","20INR0205","ROSELAND_SOLAR1","FALLS","SOLAR","NORTH",2024,254,250,"48145",-96.9363879019623,31.2535215501231,NA,NA,NA,254,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1058,"1058_solar",0.984251968503937,1,0,254,NA
1059,"ROSELAND SOLAR U2","20INR0205","ROSELAND_SOLAR2","FALLS","SOLAR","NORTH",2024,167.9,165.3,"48145",-96.9363879019623,31.2535215501231,NA,NA,NA,167.9,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1059,"1059_solar",0.984514592019059,1,0,167.9,NA
1060,"ROSELAND SOLAR U3","22INR0506","ROSELAND_SOLAR3","FALLS","SOLAR","NORTH",2024,86.1,84.7,"48145",-96.9363879019623,31.2535215501231,NA,NA,NA,86.1,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1060,"1060_solar",0.983739837398374,1,0,86.1,NA
1061,"ROWLAND SOLAR II","22INR0482","ROW_UNIT2","FORT BEND","SOLAR","HOUSTON",2024,200.7,200,"48157",-95.7708093741209,29.5275017684014,NA,NA,NA,200.7,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1061,"1061_solar",0.996512207274539,1,0,200.7,NA
1062,"SAMSON SOLAR 1 U1","21INR0221","SAMSON_1_G1","LAMAR","SOLAR","NORTH",2024,128.42,125,"48277",-95.5708943311901,33.6669961536744,NA,NA,NA,128.42,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1062,"1062_solar",0.973368634169133,1,0,128.42,NA
1063,"SAMSON SOLAR 1 U2","21INR0221","SAMSON_1_G2","LAMAR","SOLAR","NORTH",2024,128.42,125,"48277",-95.5708943311901,33.6669961536744,NA,NA,NA,128.42,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1063,"1063_solar",0.973368634169133,1,0,128.42,NA
1064,"SAMSON SOLAR 3 U1","21INR0491","SAMSON_3_G1","LAMAR","SOLAR","NORTH",1923,128.42,125,"48277",-95.5708943311901,33.6669961536744,NA,NA,NA,128.42,"ERCO",NA,NA,"solar","solar",NA,NA,2100,1923,1923,1064,"1064_solar",0.973368634169133,1,0,128.42,NA
1065,"SAMSON SOLAR 3 U2","21INR0491","SAMSON_3_G2","LAMAR","SOLAR","NORTH",1923,128.42,125,"48277",-95.5708943311901,33.6669961536744,NA,NA,NA,128.42,"ERCO",NA,NA,"solar","solar",NA,NA,2100,1923,1923,1065,"1065_solar",0.973368634169133,1,0,128.42,NA
1066,"SBRANCH SOLAR PROJECT","22INR0205","SBE_UNIT1","WHARTON","SOLAR","SOUTH",2024,233.5,233.5,"48481",-96.2223761536562,29.277916382541,NA,NA,NA,233.5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1066,"1066_solar",1,1,0,233.5,NA
1067,"SPARTA SOLAR U1","22INR0352","SPARTA_UNIT1","BEE","SOLAR","SOUTH",2024,147.5,146,"48025",-97.7407064734389,28.4171613650911,NA,NA,NA,147.5,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1067,"1067_solar",0.989830508474576,1,0,147.5,NA
1068,"SPARTA SOLAR U2","22INR0352","SPARTA_UNIT2","BEE","SOLAR","SOUTH",2024,104.9,104,"48025",-97.7407064734389,28.4171613650911,NA,NA,NA,104.9,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1068,"1068_solar",0.991420400381316,1,0,104.9,NA
1069,"STAMPEDE SOLAR U1","22INR0409","STAM_SLR_SOLAR1","HOPKINS","SOLAR","NORTH",2024,77.75,77,"48223",-95.5643849677102,33.149452936229,NA,NA,NA,77.75,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1069,"1069_solar",0.990353697749196,1,0,77.75,NA
1070,"STAMPEDE SOLAR U2","22INR0409","STAM_SLR_SOLAR2","HOPKINS","SOLAR","NORTH",2024,178.55,178,"48223",-95.5643849677102,33.149452936229,NA,NA,NA,178.55,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1070,"1070_solar",0.996919630355643,1,0,178.55,NA
1071,"SUN VALLEY U1","19INR0169","SUNVASLR_UNIT1","HILL","SOLAR","NORTH",2024,165.75,165.8,"48217",-97.131974885135,31.9904805887917,NA,NA,NA,165.75,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1071,"1071_solar",1.00030165912519,1,0,165.75,NA
1072,"SUN VALLEY U2","19INR0169","SUNVASLR_UNIT2","HILL","SOLAR","NORTH",2024,86.19,86.2,"48217",-97.131974885135,31.9904805887917,NA,NA,NA,86.19,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1072,"1072_solar",1.00011602274046,1,0,86.19,NA
1073,"TEXAS SOLAR NOVA 2 U1","20INR0269","NOVA2SLR_UNIT1","KENT","SOLAR","WEST",2024,202.37,200,"48263",-100.778090175524,33.1810693455115,NA,NA,NA,202.37,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1073,"1073_solar",0.988288777980926,1,0,202.37,NA
1074,"TEXAS SOLAR NOVA U1","19INR0001","NOVA1SLR_UNIT1","KENT","SOLAR","WEST",2024,126.81,126,"48263",-100.778090175524,33.1810693455115,NA,NA,NA,126.81,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1074,"1074_solar",0.99361249112846,1,0,126.81,NA
1075,"TEXAS SOLAR NOVA U2","19INR0001","NOVA1SLR_UNIT2","KENT","SOLAR","WEST",2024,126.7,126,"48263",-100.778090175524,33.1810693455115,NA,NA,NA,126.7,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1075,"1075_solar",0.994475138121547,1,0,126.7,NA
1076,"TRES BAHIAS SOLAR","20INR0266","TREB_SLR_SOLAR1","CALHOUN","SOLAR","COASTAL",2024,196.29,195,"48057",-96.6048130265719,28.5034137175913,NA,NA,NA,196.29,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1076,"1076_solar",0.993428091089714,1,0,196.29,NA
1077,"ZIER SOLAR","21INR0019","ZIER_SLR_PV1","KINNEY","SOLAR","SOUTH",2024,161.28,160,"48271",-100.417936288851,29.3502156953277,NA,NA,NA,161.28,"ERCO",NA,NA,"solar","solar",NA,NA,2100,2024,2024,1077,"1077_solar",0.992063492063492,1,0,161.28,NA
