CAMD_STATE,CAMD_FACILITY_NAME,CAMD_PLANT_ID,CAMD_UNIT_ID,CAMD_GENERATOR_ID,CAMD_NAMEPLATE_CAPACITY,CAMD_STATUS,MOD_CAMD_UNIT_ID,MOD_CAMD_GENERATOR_ID,EIA_STATE,EIA_PLANT_NAME,EIA_PLANT_ID,EIA_GENERATOR_ID,PLANT_ID_CHANGE_FLAG,MOD_EIA_PLANT_ID,MOD_EIA_BOILER_ID,MOD_EIA_GENERATOR_ID_BOILER,MOD_EIA_GENERATOR_ID_GEN,MATCH_TYPE_GEN,MATCH_TYPE_BOILER
VA,City Point Energy Center,10377,BLR01C,GEN1,54.2,RET,BLR01C,GEN1,VA,James River Genco LLC,10377,GEN1,0,10377,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
VA,City Point Energy Center,10377,BLR02A,GEN2,54.2,RET,BLR02A,GEN2,VA,James River Genco LLC,10377,GEN2,0,10377,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
VA,City Point Energy Center,10377,BLR02B,GEN2,54.2,RET,BLR02B,GEN2,VA,James River Genco LLC,10377,GEN2,0,10377,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
VA,City Point Energy Center,10377,BLR02C,GEN2,54.2,RET,BLR02C,GEN2,VA,James River Genco LLC,10377,GEN2,0,10377,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Southport,10378,BLR01A,GEN1,54.2,RET,BLR01A,GEN1,NC,CPI USA NC Southport,10378,GEN1,0,10378,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Southport,10378,BLR01B,GEN1,54.2,RET,BLR01B,GEN1,NC,CPI USA NC Southport,10378,GEN1,0,10378,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Southport,10378,BLR01C,GEN1,54.2,RET,BLR01C,GEN1,NC,CPI USA NC Southport,10378,GEN1,0,10378,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Southport,10378,BLR02A,GEN2,54.2,RET,BLR02A,GEN2,NC,CPI USA NC Southport,10378,GEN2,0,10378,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Southport,10378,BLR02B,GEN2,54.2,RET,BLR02B,GEN2,NC,CPI USA NC Southport,10378,GEN2,0,10378,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Southport,10378,BLR02C,GEN2,54.2,RET,BLR02C,GEN2,NC,CPI USA NC Southport,10378,GEN2,0,10378,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Roxboro,10379,BLR01A,GEN1,54.2,RET,BLR01A,GEN1,NC,CPI USA NC Roxboro,10379,GEN1,0,10379,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Roxboro,10379,BLR01B,GEN1,54.2,RET,BLR01B,GEN1,NC,CPI USA NC Roxboro,10379,GEN1,0,10379,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,CPI USA North Carolina Roxboro,10379,BLR01C,GEN1,54.2,RET,BLR01C,GEN1,NC,CPI USA NC Roxboro,10379,GEN1,0,10379,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NC Renewable Power - Elizabethtown,10380,UNIT1,GEN1,35,RET,UNIT1,GEN1,NC,Elizabethtown Power LLC,10380,GEN1,0,10380,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,NC Renewable Power - Elizabethtown,10380,UNIT2,GEN1,35,RET,UNIT2,GEN1,NC,Elizabethtown Power LLC,10380,GEN1,0,10380,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,"Duplin BioEnergy, LLC",10381,BLR01A,GEN1,34.7,RET,BLR01A,GEN1,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
NC,"Duplin BioEnergy, LLC",10381,BLR01B,GEN1,34.7,RET,BLR01B,GEN1,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
NC,NC Renewable Power - Lumberton LLC,10382,UNIT1,GEN1,35,OPR,UNIT1,GEN1,NC,Lumberton,10382,GEN1,0,10382,UNIT1,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
NC,NC Renewable Power - Lumberton LLC,10382,UNIT2,GEN1,35,OPR,UNIT2,GEN1,NC,Lumberton,10382,GEN1,0,10382,UNIT2,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
NC,"Edgecombe Genco, LLC",10384,BLR01A,GEN1,60,RET,BLR01A,GEN1,NC,Edgecombe Genco LLC,10384,GEN1,0,10384,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,"Edgecombe Genco, LLC",10384,BLR01B,GEN1,60,RET,BLR01B,GEN1,NC,Edgecombe Genco LLC,10384,GEN1,0,10384,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,"Edgecombe Genco, LLC",10384,BLR02A,GEN2,60,RET,BLR02A,GEN2,NC,Edgecombe Genco LLC,10384,GEN2,0,10384,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NC,"Edgecombe Genco, LLC",10384,BLR02B,GEN2,60,RET,BLR02B,GEN2,NC,Edgecombe Genco LLC,10384,GEN2,0,10384,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B001,GEN3,10,OPR,B001,GEN3,OH,Arcelormittal Cleveland Inc,10398,GEN3,0,10398,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B001,GEN5,10,OPR,B001,GEN5,OH,Arcelormittal Cleveland Inc,10398,GEN5,0,10398,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B001,GENA,15,OPR,B001,GENA,OH,Arcelormittal Cleveland Inc,10398,GENA,0,10398,,,GENA,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B001,GENB,10,OPR,B001,GENB,OH,Arcelormittal Cleveland Inc,10398,GENB,0,10398,,,GENB,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B001,GENC,23,OPR,B001,GENC,OH,Arcelormittal Cleveland Inc,10398,GENC,0,10398,,,GENC,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B002,GEN3,10,OPR,B002,GEN3,OH,Arcelormittal Cleveland Inc,10398,GEN3,0,10398,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B002,GEN5,10,OPR,B002,GEN5,OH,Arcelormittal Cleveland Inc,10398,GEN5,0,10398,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B002,GENA,15,OPR,B002,GENA,OH,Arcelormittal Cleveland Inc,10398,GENA,0,10398,,,GENA,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B002,GENB,10,OPR,B002,GENB,OH,Arcelormittal Cleveland Inc,10398,GENB,0,10398,,,GENB,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B002,GENC,23,OPR,B002,GENC,OH,Arcelormittal Cleveland Inc,10398,GENC,0,10398,,,GENC,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B003,GEN3,10,OPR,B003,GEN3,OH,Arcelormittal Cleveland Inc,10398,GEN3,0,10398,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B003,GEN5,10,OPR,B003,GEN5,OH,Arcelormittal Cleveland Inc,10398,GEN5,0,10398,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B003,GENA,15,OPR,B003,GENA,OH,Arcelormittal Cleveland Inc,10398,GENA,0,10398,,,GENA,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B003,GENB,10,OPR,B003,GENB,OH,Arcelormittal Cleveland Inc,10398,GENB,0,10398,,,GENB,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B003,GENC,23,OPR,B003,GENC,OH,Arcelormittal Cleveland Inc,10398,GENC,0,10398,,,GENC,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B004,GEN3,10,OPR,B004,GEN3,OH,Arcelormittal Cleveland Inc,10398,GEN3,0,10398,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B004,GEN5,10,OPR,B004,GEN5,OH,Arcelormittal Cleveland Inc,10398,GEN5,0,10398,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B004,GENA,15,OPR,B004,GENA,OH,Arcelormittal Cleveland Inc,10398,GENA,0,10398,,,GENA,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B004,GENB,10,OPR,B004,GENB,OH,Arcelormittal Cleveland Inc,10398,GENB,0,10398,,,GENB,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B004,GENC,23,OPR,B004,GENC,OH,Arcelormittal Cleveland Inc,10398,GENC,0,10398,,,GENC,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B007,GEN3,10,OPR,B007,GEN3,OH,Arcelormittal Cleveland Inc,10398,GEN3,0,10398,,,GEN3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
OH,ArcelorMittal Cleveland LLC,10398,B007,GEN5,10,OPR,B007,GEN5,OH,Arcelormittal Cleveland Inc,10398,GEN5,0,10398,,,GEN5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Kingsburg Cogen Facility,10405,1,GEN1,23.1,OPR,1,GEN1,CA,Kingsburg Cogen,10405,GEN1,0,10405,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Kingsburg Cogen Facility,10405,1,GEN2,13.1,OPR,1,GEN2,CA,Kingsburg Cogen,10405,GEN2,0,10405,1,2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
NY,"Black River Generation, LLC",10464,E0001,GEN1,55.5,OPR,E0001,GEN1,NY,ReEnergy Black River,10464,GEN1,0,10464,E0001,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
NY,"Black River Generation, LLC",10464,E0002,GEN1,55.5,OPR,E0002,GEN1,NY,ReEnergy Black River,10464,GEN1,0,10464,E0002,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
NY,"Black River Generation, LLC",10464,E0003,GEN1,55.5,OPR,E0003,GEN1,NY,ReEnergy Black River,10464,GEN1,0,10464,E0003,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
IN,ArcelorMittal USA - Indiana Harbor East,10474,211,,,OPR,211,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
IN,ArcelorMittal USA - Indiana Harbor East,10474,212,,,OPR,212,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
IN,ArcelorMittal USA - Indiana Harbor East,10474,213,,,OPR,213,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
IN,ArcelorMittal USA - Indiana Harbor East,10474,501,,,OPR,501,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
IN,ArcelorMittal USA - Indiana Harbor East,10474,502,,,OPR,502,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
IN,ArcelorMittal USA - Indiana Harbor East,10474,503,,,OPR,503,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
IN,ArcelorMittal USA - Indiana Harbor East,10474,504,,,OPR,504,,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
MD,Severstal Sparrows Point LLC,10485,BLR1,GEN1,30,RET,BLR1,GEN1,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
MD,Severstal Sparrows Point LLC,10485,BLR2,GEN2,30,RET,BLR2,GEN2,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
MD,Severstal Sparrows Point LLC,10485,BLR3,GEN3,28,RET,BLR3,GEN3,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
MD,Severstal Sparrows Point LLC,10485,BLR4,GEN4,30,RET,BLR4,GEN4,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
NC,Craven County Wood Energy,10525,ES5A,1UNI,50,OPR,ES5A,1UNI,NC,Craven County Wood Energy LP,10525,1UNI,0,10525,,,1UNI,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NJ,Carneys Point,10566,1001,GEN1,285,OPR,1001,GEN1,NJ,Chambers Cogeneration LP,10566,GEN1,0,10566,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NJ,Carneys Point,10566,1002,GEN1,285,OPR,1002,GEN1,NJ,Chambers Cogeneration LP,10566,GEN1,0,10566,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CT,"Algonquin Power Windsor Locks, LLC",10567,GT1,GTG,40,OPR,GT1,GTG,CT,Algonquin Windsor Locks,10567,GTG,0,10567,,,GTG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CT,"Algonquin Power Windsor Locks, LLC",10567,GT1,STG,16,OPR,GT1,STG,CT,Algonquin Windsor Locks,10567,STG,0,10567,,,STG,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
PA,Ebensburg Power Company,10603,31,GEN1,57.6,OPR,31,GEN1,PA,Ebensburg Power,10603,GEN1,0,10603,31,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
NY,"Beaver Falls, LLC",10617,1,GEN1,65.5,OPR,1,GEN1,NY,CH Resources Beaver Falls,10617,GEN1,0,10617,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,"Beaver Falls, LLC",10617,1,GEN2,42.3,OPR,1,GEN2,NY,CH Resources Beaver Falls,10617,GEN2,0,10617,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Allegany Station No. 133,10619,1,1,42,OPR,1,1,NY,Allegany Cogen,7784,1,1,10619,,,1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Allegany Station No. 133,10619,1,2,25,OPR,1,2,NY,Allegany Cogen,7784,2,1,10619,,,2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Carthage Energy,10620,1,GEN1,41,OPR,1,GEN1,NY,Carthage Energy LLC,10620,GEN1,0,10620,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,Carthage Energy,10620,1,GEN2,22,OPR,1,GEN2,NY,Carthage Energy LLC,10620,GEN2,0,10620,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,"Syracuse, LLC",10621,1,GEN1,65.5,OPR,1,GEN1,NY,CH Resources Syracuse,10621,GEN1,0,10621,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
NY,"Syracuse, LLC",10621,1,GEN2,37.2,OPR,1,GEN2,NY,CH Resources Syracuse,10621,GEN2,0,10621,,,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
VA,Hopewell Cogeneration Facility,10633,1,GT1,89,OPR,1,GT1,VA,Hopewell Cogeneration,10633,GT1,0,10633,,,GT1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
VA,Hopewell Cogeneration Facility,10633,1,ST1,96,OPR,1,ST1,VA,Hopewell Cogeneration,10633,ST1,0,10633,1,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
VA,Hopewell Cogeneration Facility,10633,2,GT2,89,OPR,2,GT2,VA,Hopewell Cogeneration,10633,GT2,0,10633,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
VA,Hopewell Cogeneration Facility,10633,2,ST1,96,OPR,2,ST1,VA,Hopewell Cogeneration,10633,ST1,0,10633,2,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
VA,Hopewell Cogeneration Facility,10633,3,GT3,89,OPR,3,GT3,VA,Hopewell Cogeneration,10633,GT3,0,10633,,,GT3,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
VA,Hopewell Cogeneration Facility,10633,3,ST1,96,OPR,3,ST1,VA,Hopewell Cogeneration,10633,ST1,0,10633,3,1,ST1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
PA,Cambria Cogen,10641,1,GEN1,98,RET,1,GEN1,PA,Cambria Cogen,10641,GEN1,0,10641,1,1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
PA,Cambria Cogen,10641,2,GEN1,98,RET,2,GEN1,PA,Cambria Cogen,10641,GEN1,0,10641,2,1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
CA,Bear Mountain Limited,10649,GT1,GEN1,46,OPR,GT1,GEN1,CA,Bear Mountain Limited,10649,GEN1,0,10649,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CA,Badger Creek Limited,10650,GT1,GEN1,46,OPR,GT1,GEN1,CA,Badger Creek Limited,10650,GEN1,0,10650,,,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
TX,"AES Deepwater, Inc.",10670,1001,GEN1,184,RET,1001,GEN1,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
OK,River Valley,10671,1A,GEN1,175,OPR,1A,GEN1,OK,River Valley,10671,GEN1,0,10671,1A,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
OK,River Valley,10671,1B,GEN1,175,OPR,1B,GEN1,OK,River Valley,10671,GEN1,0,10671,1B,GEN1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
OK,River Valley,10671,2A,GEN2,175,OPR,2A,GEN2,OK,River Valley,10671,GEN2,0,10671,2A,GEN2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
OK,River Valley,10671,2B,GEN2,175,OPR,2B,GEN2,OK,River Valley,10671,GEN2,0,10671,2B,GEN2,GEN2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2a: Exact match"
FL,Cedar Bay Generating Co. LP,10672,CBA,GEN1,295,RET,CBA,GEN1,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
FL,Cedar Bay Generating Co. LP,10672,CBB,GEN1,295,RET,CBB,GEN1,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
FL,Cedar Bay Generating Co. LP,10672,CBC,GEN1,295,RET,CBC,GEN1,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
CT,AES Thames,10675,UNITA,GEN1,213.9,RET,UNITA,GEN1,,,,,,,,,,Manual CAMD Excluded,Manual CAMD Excluded
CT,AES Thames,10675,UNITB,GEN1,213.9,RET,UNITB,GEN1,,,,,,,,,,Manual CAMD Excluded,Manual CAMD Excluded
PA,AES Beaver Valley LLC,10676,32,GEN2,35,RET,32,GEN2,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
PA,AES Beaver Valley LLC,10676,32,GEN3,114,RET,32,GEN3,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
PA,AES Beaver Valley LLC,10676,33,GEN2,35,RET,33,GEN2,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
PA,AES Beaver Valley LLC,10676,33,GEN3,114,RET,33,GEN3,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
PA,AES Beaver Valley LLC,10676,34,GEN2,35,RET,34,GEN2,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
PA,AES Beaver Valley LLC,10676,34,GEN3,114,RET,34,GEN3,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
PA,AES Beaver Valley LLC,10676,35,GEN2,35,RET,35,GEN2,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
PA,AES Beaver Valley LLC,10676,35,GEN3,114,RET,35,GEN3,,,,,,,,,,CAMD Unmatched,CAMD Unmatched
MD,AES Warrior Run,10678,1,GEN1,229,OPR,1,GEN1,MD,AES Warrior Run Cogeneration Facility,10678,GEN1,0,10678,1,1,GEN1,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
CO,Brush Power Projects,10682,GT2,GT2,25,OPR,GT2,GT2,CO,Brush Generation Facility,10682,GT2,0,10682,,,GT2,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CO,Brush Power Projects,10682,GT4,GT4,23.8,OPR,GT4,GT4,CO,Brush Generation Facility,10682,GT4,0,10682,,,GT4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CO,Brush Power Projects,10682,GT4,ST4,90,OPR,GT4,ST4,CO,Brush Generation Facility,10682,ST4,0,10682,4,4,ST4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
CO,Brush Power Projects,10682,GT5,GT5,23.8,OPR,GT5,GT5,CO,Brush Generation Facility,10682,GT5,0,10682,,,GT5,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,
CO,Brush Power Projects,10682,GT5,ST4,90,OPR,GT5,ST4,CO,Brush Generation Facility,10682,ST4,0,10682,5,4,ST4,3_1_Generator (generators) match on plant and gen IDs  Step 1a: Exact match,"6_1_EnviroAssoc (boilers and generators) match on plant, boiler, and gen IDs Step 2d: Modify IDs; remove leading letters"
